date,hour,Number of day in a week,zone_045_temp,cerc_templogger_5,zone_045_co2
2020-05-01 00:00:00,0,5.0,72.29384615384616,73.7372,425.1986267666667
2020-05-01 01:00:00,1,5.0,72.20322580645161,73.9622,425.35112124833336
2020-05-01 02:00:00,2,5.0,72.03770491803279,74.18719999999999,425.1782960516667
2020-05-01 03:00:00,3,5.0,71.85000000000001,74.9369,425.181517045
2020-05-01 04:00:00,4,5.0,71.6159420289855,74.9555,425.009303955
2020-05-01 05:00:00,5,5.0,71.5,75.04939999999999,425.33537831333336
2020-05-01 06:00:00,6,5.0,71.50322580645161,75.0308,425.31536955166666
2020-05-01 07:00:00,7,5.0,71.5,75.7619,425.0272502583333
2020-05-01 08:00:00,8,5.0,71.42615384615384,73.3433,425.402717205
2020-05-01 09:00:00,9,5.0,71.26666666666667,73.54939999999999,425.2972897483333
2020-05-01 10:00:00,10,5.0,71.2,73.5308,425.059278515
2020-05-01 11:00:00,11,5.0,71.03235294117648,73.60579999999999,425.1344416516667
2020-05-01 12:00:00,12,5.0,70.9,73.4555,425.253581295
2020-05-01 13:00:00,13,5.0,70.9,73.343,425.0395382933333
2020-05-01 14:00:00,14,5.0,70.78387096774195,73.2119,425.21977777166666
2020-05-01 15:00:00,15,5.0,70.70645161290322,72.8558,425.19534266333335
2020-05-01 16:00:00,16,5.0,70.9,72.6686,424.7954183483333
2020-05-01 17:00:00,17,5.0,71.07213114754099,72.49969999999999,425.2256906216666
2020-05-01 18:00:00,18,5.0,71.43968253968254,72.4436,425.2146709733333
2020-05-01 19:00:00,19,5.0,71.66307692307693,72.2933,425.1526967866666
2020-05-01 20:00:00,20,5.0,71.78888888888889,72.1994,425.0295164116667
2020-05-01 21:00:00,21,5.0,71.93870967741937,72.1997,424.9685582133333
2020-05-01 22:00:00,22,5.0,72.2360655737705,72.1244,425.29766407833336
2020-05-01 23:00:00,23,5.0,72.22295081967214,72.0308,425.2795100066666
2020-05-02 00:00:00,0,6.0,72.4,72.27439999999999,425.2539471516666
2020-05-02 01:00:00,1,6.0,72.28196721311475,72.9305,425.08836994
2020-05-02 02:00:00,2,6.0,72.41031746031747,72.9308,425.2774388366667
2020-05-02 03:00:00,3,6.0,72.20645161290322,73.793,425.439244745
2020-05-02 04:00:00,4,6.0,72.2,73.5866,425.230485095
2020-05-02 05:00:00,5,6.0,72.1484375,73.8869,425.1763040316666
2020-05-02 06:00:00,6,6.0,71.96000000000001,73.7933,425.0743848733334
2020-05-02 07:00:00,7,6.0,71.75245901639344,74.1308,425.1717897883333
2020-05-02 08:00:00,8,6.0,71.7,73.7747,425.0826223066667
2020-05-02 09:00:00,9,6.0,71.7,73.8119,425.07928251
2020-05-02 10:00:00,10,6.0,71.65666666666668,73.6808,425.59501746
2020-05-02 11:00:00,11,6.0,71.5,73.96189999999999,425.1989338083333
2020-05-02 12:00:00,12,6.0,71.54516129032258,73.7933,425.2906344666666
2020-05-02 13:00:00,13,6.0,71.5,73.5497,425.2888298083333
2020-05-02 14:00:00,14,6.0,71.54666666666667,73.2869,425.16740777
2020-05-02 15:00:00,15,6.0,71.5,72.7997,425.255960105
2020-05-02 16:00:00,16,6.0,71.5,72.518,425.2196577633333
2020-05-02 17:00:00,17,6.0,71.54666666666667,72.51830000000001,425.341495475
2020-05-02 18:00:00,18,6.0,71.75666666666667,72.1808,425.108302385
2020-05-02 19:00:00,19,6.0,71.74590163934427,72.2372,425.1600141316667
2020-05-02 20:00:00,20,6.0,71.91967213114755,72.33109999999999,425.3878128366667
2020-05-02 21:00:00,21,6.0,72.2327868852459,72.1805,425.01401536
2020-05-02 22:00:00,22,6.0,72.425,72.1622,424.9675824983333
2020-05-02 23:00:00,23,6.0,72.21967213114755,72.0872,424.9917625016667
2020-05-03 00:00:00,0,7.0,72.2,72.4058,424.99009043666666
2020-05-03 01:00:00,1,7.0,72.2,73.0247,425.0884476433333
2020-05-03 02:00:00,2,7.0,72.2,73.3055,425.18815694
2020-05-03 03:00:00,3,7.0,72.2,73.38049999999998,425.2419236550001
2020-05-03 04:00:00,4,7.0,72.2,73.493,425.0588329316667
2020-05-03 05:00:00,5,7.0,72.175,73.08080000000001,425.1975498983333
2020-05-03 06:00:00,6,7.0,71.94615384615385,73.5308,425.05363702833336
2020-05-03 07:00:00,7,7.0,72.02923076923078,73.36189999999999,424.8580777966666
2020-05-03 08:00:00,8,7.0,71.74761904761905,73.3244,425.27864959833335
2020-05-03 09:00:00,9,7.0,71.6,73.19300000000001,425.20934746666666
2020-05-03 10:00:00,10,7.0,71.36229508196722,73.2494,425.4776391166667
2020-05-03 11:00:00,11,7.0,71.06190476190477,73.2869,425.120306425
2020-05-03 12:00:00,12,7.0,70.87611940298508,73.2494,425.1961700766667
2020-05-03 13:00:00,13,7.0,70.7032786885246,73.118,425.2709447766667
2020-05-03 14:00:00,14,7.0,70.7,72.9494,425.219913755
2020-05-03 15:00:00,15,7.0,70.64333333333335,72.9308,425.2081734166667
2020-05-03 16:00:00,16,7.0,70.68688524590165,72.5372,425.1389493866666
2020-05-03 17:00:00,17,7.0,70.7,72.48079999999999,425.465497825
2020-05-03 18:00:00,18,7.0,70.84193548387098,72.293,425.3923036933333
2020-05-03 19:00:00,19,7.0,70.95156250000001,72.3116,425.26963457666665
2020-05-03 20:00:00,20,7.0,71.20483870967742,72.2933,425.1625923716667
2020-05-03 21:00:00,21,7.0,71.4109375,72.3305,425.14281956
2020-05-03 22:00:00,22,7.0,71.5,72.293,425.153380915
2020-05-03 23:00:00,23,7.0,71.60476190476192,72.2183,425.25279909666665
2020-05-04 00:00:00,0,1.0,71.74805194805195,72.12469999999999,424.97037756
2020-05-04 01:00:00,1,1.0,71.63466666666667,72.1811,425.31295732333336
2020-05-04 02:00:00,2,1.0,71.57142857142857,71.8997,425.269353565
2020-05-04 03:00:00,3,1.0,71.5,71.8244,425.17107705166666
2020-05-04 04:00:00,4,1.0,71.50481927710842,71.86249999999998,425.3660041766667
2020-05-04 05:00:00,5,1.0,71.44047619047619,71.8433,425.17496029833336
2020-05-04 06:00:00,6,1.0,71.2,71.9744,425.343364345
2020-05-04 07:00:00,7,1.0,71.2,72.143,425.2624548766667
2020-05-04 08:00:00,8,1.0,71.2,72.2183,425.2127169816667
2020-05-04 09:00:00,9,1.0,70.92076923076924,72.49969999999999,425.3037877166667
2020-05-04 10:00:00,10,1.0,70.9,72.59360000000001,424.9731299066667
2020-05-04 11:00:00,11,1.0,70.92031250000001,72.9122,425.21898014
2020-05-04 12:00:00,12,1.0,70.7,72.6311,425.3611595733333
2020-05-04 13:00:00,13,1.0,70.66470588235293,72.49969999999999,425.4082225533333
2020-05-04 14:00:00,14,1.0,70.67377049180328,72.3497,425.2314922183333
2020-05-04 15:00:00,15,1.0,70.69672131147541,72.23689999999999,425.501662105
2020-05-04 16:00:00,16,1.0,70.71639344262294,71.91829999999999,425.451726135
2020-05-04 17:00:00,17,1.0,70.955,71.95580000000001,425.0273704633333
2020-05-04 18:00:00,18,1.0,71.32786885245902,71.843,424.970169875
2020-05-04 19:00:00,19,1.0,71.64000000000001,71.8808,425.3322930683333
2020-05-04 20:00:00,20,1.0,71.87833333333334,71.9369,425.0377991266667
2020-05-04 21:00:00,21,1.0,71.99344262295082,71.88050000000001,424.7765439733333
2020-05-04 22:00:00,22,1.0,72.195,71.74940000000001,425.03715393833335
2020-05-04 23:00:00,23,1.0,72.2,71.91829999999999,425.0765267266667
2020-05-05 00:00:00,0,2.0,72.2,71.7305,425.430771255
2020-05-05 01:00:00,1,2.0,72.27741935483871,71.71189999999999,425.1896829783333
2020-05-05 02:00:00,2,2.0,72.2,71.6183,425.0349607133333
2020-05-05 03:00:00,3,2.0,72.2,71.5994,424.9813269716667
2020-05-05 04:00:00,4,2.0,71.90967741935485,71.4119,425.2303926316666
2020-05-05 05:00:00,5,2.0,71.7290322580645,71.6183,425.39900984166667
2020-05-05 06:00:00,6,2.0,71.4274647887324,71.5808,425.3395809433333
2020-05-05 07:00:00,7,2.0,71.2,71.69299999999998,425.3708983616667
2020-05-05 08:00:00,8,2.0,71.2,71.93719999999999,425.3143819333334
2020-05-05 09:00:00,9,2.0,71.0544776119403,72.1808,425.2342886266667
2020-05-05 10:00:00,10,2.0,70.9,72.2936,425.4240105916667
2020-05-05 11:00:00,11,2.0,70.9,72.5558,425.2622000283334
2020-05-05 12:00:00,12,2.0,70.9,72.51830000000001,425.043660225
2020-05-05 13:00:00,13,2.0,70.9241935483871,72.33109999999999,425.26615862666665
2020-05-05 14:00:00,14,2.0,71.05967741935484,72.1625,425.3524741466666
2020-05-05 15:00:00,15,2.0,71.2,72.1436,425.0392692866666
2020-05-05 16:00:00,16,2.0,71.35967741935484,71.9186,425.1071018416667
2020-05-05 17:00:00,17,2.0,71.57301587301588,71.6558,425.29909775833335
2020-05-05 18:00:00,18,2.0,71.77540983606558,71.6369,425.15915903666667
2020-05-05 19:00:00,19,2.0,72.0983870967742,71.4872,425.1699024416666
2020-05-05 20:00:00,20,2.0,72.36666666666667,71.4872,425.0732299316667
2020-05-05 21:00:00,21,2.0,72.42380952380954,71.4872,425.368341115
2020-05-05 22:00:00,22,2.0,72.7,71.6558,425.0689706766667
2020-05-05 23:00:00,23,2.0,72.72333333333334,71.5433,425.40389018
2020-05-06 00:00:00,0,3.0,72.74666666666667,71.9933,425.01710685
2020-05-06 01:00:00,1,3.0,72.84603174603176,72.1994,425.13992565833337
2020-05-06 02:00:00,2,3.0,72.75846153846155,72.2372,425.2258597266666
2020-05-06 03:00:00,3,3.0,72.65846153846154,72.8183,425.444813975
2020-05-06 04:00:00,4,3.0,72.4,72.7244,425.19556079666665
2020-05-06 05:00:00,5,3.0,72.34920634920636,73.2308,425.3209996966667
2020-05-06 06:00:00,6,3.0,72.05483870967743,72.83689999999999,425.0708532483333
2020-05-06 07:00:00,7,3.0,71.9,73.2491,425.01266286
2020-05-06 08:00:00,8,3.0,71.74545454545455,72.83689999999999,425.0017013216666
2020-05-06 09:00:00,9,3.0,71.61578947368422,73.2686,425.34388529
2020-05-06 10:00:00,10,3.0,71.5,73.2869,425.2562911883333
2020-05-06 11:00:00,11,3.0,71.29397590361447,73.2683,425.3763449533333
2020-05-06 12:00:00,12,3.0,71.2,73.17439999999999,425.2740853316666
2020-05-06 13:00:00,13,3.0,71.13239436619719,72.8558,425.20623221
2020-05-06 14:00:00,14,3.0,70.9,72.7055,425.057553845
2020-05-06 15:00:00,15,3.0,70.9047619047619,72.51859999999999,425.3719310783333
2020-05-06 16:00:00,16,3.0,71.05,72.1805,425.1640618983334
2020-05-06 17:00:00,17,3.0,71.48852459016393,72.0122,425.04594545
2020-05-06 18:00:00,18,3.0,71.81428571428572,71.8433,425.32388306666667
2020-05-06 19:00:00,19,3.0,72.06229508196722,71.8433,425.180085045
2020-05-06 20:00:00,20,3.0,72.28666666666666,71.8622,424.916891265
2020-05-06 21:00:00,21,3.0,72.57014925373136,71.8997,425.241072025
2020-05-06 22:00:00,22,3.0,72.82622950819673,71.8244,425.29268748
2020-05-06 23:00:00,23,3.0,72.703125,71.74940000000001,425.09308655166666
2020-05-07 00:00:00,0,4.0,72.7,72.1811,425.014780985
2020-05-07 01:00:00,1,4.0,72.7327868852459,72.8747,425.1846426816667
2020-05-07 02:00:00,2,4.0,72.7,72.3122,425.1860331666667
2020-05-07 03:00:00,3,4.0,72.81475409836067,72.79939999999999,425.3351176033333
2020-05-07 04:00:00,4,4.0,72.89384615384616,73.4183,425.3244162116667
2020-05-07 05:00:00,5,4.0,72.71746031746031,73.1933,425.3012737716667
2020-05-07 06:00:00,6,4.0,72.71269841269842,73.04329999999999,425.242566515
2020-05-07 07:00:00,7,4.0,72.53484848484848,73.3808,425.228335475
2020-05-07 08:00:00,8,4.0,72.4,73.5305,425.3102662933333
2020-05-07 09:00:00,9,4.0,72.4,73.4744,425.05987587
2020-05-07 10:00:00,10,4.0,72.4,73.6244,424.92236986666666
2020-05-07 11:00:00,11,4.0,72.4049180327869,73.5311,425.276311685
2020-05-07 12:00:00,12,4.0,72.20303030303032,73.3808,425.10047606666666
2020-05-07 13:00:00,13,4.0,72.17230769230768,73.24969999999999,425.4363618783333
2020-05-07 14:00:00,14,4.0,72.2,72.8372,425.35155405
2020-05-07 15:00:00,15,4.0,72.23281250000001,72.7619,425.062911815
2020-05-07 16:00:00,16,4.0,72.39672131147542,72.46189999999999,425.01771492833336
2020-05-07 17:00:00,17,4.0,72.63709677419355,72.33109999999999,425.1841519916667
2020-05-07 18:00:00,18,4.0,72.90161290322581,72.143,425.25386664166666
2020-05-07 19:00:00,19,4.0,72.95409836065575,72.04939999999999,425.0558988666667
2020-05-07 20:00:00,20,4.0,73.2,71.9747,425.1303032116666
2020-05-07 21:00:00,21,4.0,73.12295081967213,71.91829999999999,425.162715625
2020-05-07 22:00:00,22,4.0,73.03064516129034,71.8058,425.1996832916666
2020-05-07 23:00:00,23,4.0,73.05967741935484,71.7305,424.80838694
2020-05-08 00:00:00,0,5.0,73.2,72.143,425.34384824666665
2020-05-08 01:00:00,1,5.0,73.22769230769231,72.1058,425.25542145
2020-05-08 02:00:00,2,5.0,73.2,72.0683,425.335727155
2020-05-08 03:00:00,3,5.0,73.05214285714287,72.8183,424.82533445666667
2020-05-08 04:00:00,4,5.0,73.3013888888889,73.4372,425.3694469233333
2020-05-08 05:00:00,5,5.0,73.78636363636365,73.1558,425.49888502833335
2020-05-08 06:00:00,6,5.0,73.53548387096775,73.5119,425.173734395
2020-05-08 07:00:00,7,5.0,73.34333333333333,73.1183,425.2975437466667
2020-05-08 08:00:00,8,5.0,73.20454545454545,73.4183,425.2864420016666
2020-05-08 09:00:00,9,5.0,73.21612903225807,73.4933,424.9672760033333
2020-05-08 10:00:00,10,5.0,73.13809523809523,73.268,425.2531145533333
2020-05-08 11:00:00,11,5.0,72.99500000000002,73.3808,425.397334885
2020-05-08 12:00:00,12,5.0,72.99344262295082,73.3247,425.353177925
2020-05-08 13:00:00,13,5.0,72.98467741935484,73.15610000000001,425.00826909666665
2020-05-08 14:00:00,14,5.0,72.7984126984127,72.81799999999998,425.54330883166665
2020-05-08 15:00:00,15,5.0,72.9,72.6308,424.9531981133333
2020-05-08 16:00:00,16,5.0,73.16666666666667,72.3122,425.332154065
2020-05-08 17:00:00,17,5.0,73.31475409836067,72.1805,425.2898570933333
2020-05-08 18:00:00,18,5.0,73.42950819672133,72.1808,425.1796869083333
2020-05-08 19:00:00,19,5.0,73.40983606557377,71.9186,425.09644253833335
2020-05-08 20:00:00,20,5.0,73.45000000000002,71.9369,425.26525081333335
2020-05-08 21:00:00,21,5.0,73.39687500000001,72.0119,425.2459892333334
2020-05-08 22:00:00,22,5.0,73.4140625,72.0122,425.3029459633333
2020-05-08 23:00:00,23,5.0,73.41875,71.7497,425.0873182066667
2020-05-09 00:00:00,0,6.0,73.69577464788733,72.2558,425.228617745
2020-05-09 01:00:00,1,6.0,73.75151515151515,72.6308,425.213605465
2020-05-09 02:00:00,2,6.0,73.43934426229508,72.7058,425.207990055
2020-05-09 03:00:00,3,6.0,73.3451612903226,73.24969999999999,424.93270658666665
2020-05-09 04:00:00,4,6.0,73.2,73.0997,425.44508141666665
2020-05-09 05:00:00,5,6.0,73.0640625,72.9683,425.38784304
2020-05-09 06:00:00,6,6.0,72.86935483870968,73.7558,425.1091779716667
2020-05-09 07:00:00,7,6.0,72.4737704918033,73.08080000000001,424.983816035
2020-05-09 08:00:00,8,6.0,72.4,73.2683,425.20150223166667
2020-05-09 09:00:00,9,6.0,72.25161290322582,73.3433,424.8858730216666
2020-05-09 10:00:00,10,6.0,72.2,73.4555,425.2696815016667
2020-05-09 11:00:00,11,6.0,72.11147540983607,73.3058,424.8759763133333
2020-05-09 12:00:00,12,6.0,71.9,73.1933,425.2403621733334
2020-05-09 13:00:00,13,6.0,71.965,72.98660000000001,425.1885257916667
2020-05-09 14:00:00,14,6.0,71.965,72.7055,424.832641375
2020-05-09 15:00:00,15,6.0,71.9,72.44300000000001,425.3331426233333
2020-05-09 16:00:00,16,6.0,71.9,72.1619,425.076167615
2020-05-09 17:00:00,17,6.0,72.03500000000001,72.1619,425.1626436133334
2020-05-09 18:00:00,18,6.0,72.2,72.05000000000001,425.27393416833337
2020-05-09 19:00:00,19,6.0,72.2,71.91829999999999,425.2514549016667
2020-05-09 20:00:00,20,6.0,72.27213114754099,71.7308,424.97445742
2020-05-09 21:00:00,21,6.0,72.23666666666666,71.71189999999999,425.2257551083333
2020-05-09 22:00:00,22,6.0,72.36507936507937,71.6183,425.2714125566666
2020-05-09 23:00:00,23,6.0,72.33278688524591,71.5808,425.20387497
2020-05-10 00:00:00,0,7.0,72.31612903225808,71.93719999999999,425.243641715
2020-05-10 01:00:00,1,7.0,72.45901639344262,72.2183,425.1093794066667
2020-05-10 02:00:00,2,7.0,72.35967741935484,72.42439999999999,425.42295199833336
2020-05-10 03:00:00,3,7.0,72.33442622950821,73.02439999999999,425.19162416
2020-05-10 04:00:00,4,7.0,72.2,72.87440000000001,424.983578845
2020-05-10 05:00:00,5,7.0,72.2,73.08109999999999,425.5111652833333
2020-05-10 06:00:00,6,7.0,72.1952380952381,72.98689999999999,425.150683745
2020-05-10 07:00:00,7,7.0,72.13571428571429,73.00550000000001,425.1120292583333
2020-05-10 08:00:00,8,7.0,71.9,73.3433,425.45071351
2020-05-10 09:00:00,9,7.0,71.9,73.1186,425.09997441
2020-05-10 10:00:00,10,7.0,71.72258064516129,73.2122,425.4695330333333
2020-05-10 11:00:00,11,7.0,71.7,73.2308,425.24023078333335
2020-05-10 12:00:00,12,7.0,71.52295081967212,73.0997,425.0368479566667
2020-05-10 13:00:00,13,7.0,71.54590163934427,72.7622,425.20139165666666
2020-05-10 14:00:00,14,7.0,71.5,72.61189999999999,425.32858037166665
2020-05-10 15:00:00,15,7.0,71.49508196721311,72.46189999999999,425.0379710116667
2020-05-10 16:00:00,16,7.0,71.50645161290322,72.1808,425.3506750983333
2020-05-10 17:00:00,17,7.0,71.5,72.23689999999999,425.1674737366666
2020-05-10 18:00:00,18,7.0,71.52539682539683,72.1808,425.15082207166665
2020-05-10 19:00:00,19,7.0,71.55625,71.9747,425.088568425
2020-05-10 20:00:00,20,7.0,71.65,71.8244,424.9510349316667
2020-05-10 21:00:00,21,7.0,71.8,71.5436,425.0685179816667
2020-05-10 22:00:00,22,7.0,71.9,71.5619,425.006365145
2020-05-10 23:00:00,23,7.0,71.95555555555556,71.56219999999999,425.1601482816667
2020-05-11 00:00:00,0,1.0,71.9,71.4305,425.1489160666667
2020-05-11 01:00:00,1,1.0,71.9,71.168,424.95218811833337
2020-05-11 02:00:00,2,1.0,71.9,71.2808,425.1018178866667
2020-05-11 03:00:00,3,1.0,71.9737704918033,71.2622,425.29445628
2020-05-11 04:00:00,4,1.0,71.83188405797102,71.2622,425.1762872716666
2020-05-11 05:00:00,5,1.0,71.7,71.4122,425.051851775
2020-05-11 06:00:00,6,1.0,71.68688524590165,71.5244,425.689055065
2020-05-11 07:00:00,7,1.0,71.5,71.6747,425.3708421616666
2020-05-11 08:00:00,8,1.0,71.48709677419355,71.7869,425.2360671066666
2020-05-11 09:00:00,9,1.0,71.2,72.0497,425.5070719883333
2020-05-11 10:00:00,10,1.0,71.1704918032787,72.12469999999999,425.0767977533333
2020-05-11 11:00:00,11,1.0,70.9,72.1997,425.41010954666666
2020-05-11 12:00:00,12,1.0,70.9,72.0119,424.960825175
2020-05-11 13:00:00,13,1.0,70.9,71.8622,425.21808870166666
2020-05-11 14:00:00,14,1.0,70.9,71.5244,425.30088259
2020-05-11 15:00:00,15,1.0,70.9,71.0933,424.99067752
2020-05-11 16:00:00,16,1.0,70.96393442622951,71.14939999999999,425.53689657666666
2020-05-11 17:00:00,17,1.0,70.9,70.9808,424.9606789133333
2020-05-11 18:00:00,18,1.0,70.9,70.90610000000001,425.023726565
2020-05-11 19:00:00,19,1.0,71.35,70.90610000000001,425.007033105
2020-05-11 20:00:00,20,1.0,71.6467741935484,71.0369,425.50907187333337
2020-05-11 21:00:00,21,1.0,71.7,70.79329999999999,424.99472224833335
2020-05-11 22:00:00,22,1.0,71.7,70.6808,425.3106639916667
2020-05-11 23:00:00,23,1.0,71.81,70.6619,425.37855889
2020-05-12 00:00:00,0,2.0,71.9,70.6619,425.1721129516666
2020-05-12 01:00:00,1,2.0,71.94477611940299,70.56799999999998,425.13233693833337
2020-05-12 02:00:00,2,2.0,72.07076923076923,70.5122,425.07453389
