date,hour,Number of day in a week,zone_068_temp,cerc_templogger_9,zone_068_co2
2020-04-27 01:00:00,1,1.0,73.9,73.1372,419.8369841
2020-04-27 02:00:00,2,1.0,73.70666666666668,73.5119,423.62363790987655
2020-04-27 03:00:00,3,1.0,73.25208333333335,73.5122,426.4453138883334
2020-04-27 04:00:00,4,1.0,72.688,73.4,426.4787475183333
2020-04-27 05:00:00,5,1.0,72.24404761904762,73.2683,426.248558055
2020-04-27 06:00:00,6,1.0,71.90322580645162,73.0994,426.298845785
2020-04-27 07:00:00,7,1.0,71.25079365079365,73.0058,426.32952851
2020-04-27 08:00:00,8,1.0,71.21290322580644,72.9122,426.52454895166665
2020-04-27 09:00:00,9,1.0,71.24032258064517,72.9122,426.499059765
2020-04-27 10:00:00,10,1.0,71.2,72.95,426.378971695
2020-04-27 11:00:00,11,1.0,71.22258064516129,73.04299999999999,426.539407615
2020-04-27 12:00:00,12,1.0,71.17704918032787,72.93110000000001,426.5558851833333
2020-04-27 13:00:00,13,1.0,71.00333333333333,72.7433,426.657337785
2020-04-27 14:00:00,14,1.0,71.03064516129032,72.68719999999999,423.75228870166666
2020-04-27 15:00:00,15,1.0,71.28656716417912,72.6308,417.61724405
2020-04-27 16:00:00,16,1.0,71.46190476190476,72.59299999999999,420.19136359
2020-04-27 17:00:00,17,1.0,71.83166666666668,72.61160000000001,426.39186483
2020-04-27 18:00:00,18,1.0,72.19672131147541,72.5558,426.39150166
2020-04-27 19:00:00,19,1.0,72.73333333333333,72.4433,426.3495014183334
2020-04-27 20:00:00,20,1.0,73.11666666666666,72.3866,418.8884646233333
2020-04-27 21:00:00,21,1.0,73.34754098360656,72.3308,421.47804584833335
2020-04-27 22:00:00,22,1.0,73.75245901639344,72.2183,426.604019035
2020-04-27 23:00:00,23,1.0,74.20655737704918,72.1058,426.5203845583334
2020-04-28 00:00:00,0,2.0,74.4049180327869,71.9744,424.559591035
2020-04-28 01:00:00,1,2.0,74.66833333333334,72.0686,417.3544617625
2020-04-28 02:00:00,2,2.0,74.4445945945946,72.1244,417.5982776896104
2020-04-28 03:00:00,3,2.0,74.14754098360656,72.143,418.1037178262295
2020-04-28 04:00:00,4,2.0,73.66000000000001,72.0686,417.4668320966667
2020-04-28 05:00:00,5,2.0,73.24767441860466,72.0686,418.23263196153846
2020-04-28 06:00:00,6,2.0,72.87777777777778,72.0872,419.9952099975
2020-04-28 07:00:00,7,2.0,72.69333333333333,72.2372,418.2254535860465
2020-04-28 08:00:00,8,2.0,72.39583333333334,72.3494,420.33815024268296
2020-04-28 09:00:00,9,2.0,72.20579710144928,72.51859999999999,423.0982534090909
2020-04-28 10:00:00,10,2.0,72.07213114754097,72.6683,423.7000276142857
2020-04-28 11:00:00,11,2.0,71.94101123595506,72.725,418.9694774658536
2020-04-28 12:00:00,12,2.0,71.61382978723405,72.7622,417.170611401282
2020-04-28 13:00:00,13,2.0,71.22716049382717,72.6494,420.0844477842857
2020-04-28 14:00:00,14,2.0,71.21714285714286,72.5372,421.4122625298508
2020-04-28 15:00:00,15,2.0,71.43529411764706,72.4622,420.0460806615384
2020-04-28 16:00:00,16,2.0,71.875,72.6497,426.3984487783334
2020-04-28 17:00:00,17,2.0,72.42666666666668,72.7436,426.38399472
2020-04-28 18:00:00,18,2.0,72.85666666666667,72.7436,426.62934175
2020-04-28 19:00:00,19,2.0,73.095,72.68719999999999,426.3970394866666
2020-04-28 20:00:00,20,2.0,73.26333333333334,72.59299999999999,426.4153495383333
2020-04-28 21:00:00,21,2.0,73.605,72.4622,426.341663855
2020-04-28 22:00:00,22,2.0,74.08500000000001,72.368,426.64617022833335
2020-04-28 23:00:00,23,2.0,74.385,72.5933,426.47648189666666
2020-04-29 00:00:00,0,3.0,74.68,72.7997,426.198604875
2020-04-29 01:00:00,1,3.0,74.82333333333334,73.06219999999999,426.58902459666666
2020-04-29 02:00:00,2,3.0,74.596875,73.2683,426.299127295
2020-04-29 03:00:00,3,3.0,74.23783783783784,73.5686,426.5809241366667
2020-04-29 04:00:00,4,3.0,73.67792207792209,73.2122,426.450369395
2020-04-29 05:00:00,5,3.0,73.17619047619048,73.6061,426.42861938
2020-04-29 06:00:00,6,3.0,72.77741935483871,73.5119,426.7277985466666
2020-04-29 07:00:00,7,3.0,72.42698412698414,73.3622,426.23494676
2020-04-29 08:00:00,8,3.0,72.13015873015873,73.1933,426.60530625
2020-04-29 09:00:00,9,3.0,72.02142857142857,73.2494,426.4731268533333
2020-04-29 10:00:00,10,3.0,72.01477272727273,73.3811,426.4716892266667
2020-04-29 11:00:00,11,3.0,72.00670731707318,73.3244,426.4799820716667
2020-04-29 12:00:00,12,3.0,71.54866666666668,73.28659999999999,426.63872475
2020-04-29 13:00:00,13,3.0,71.18488372093024,73.1372,426.7256859616666
2020-04-29 14:00:00,14,3.0,71.0,73.0619,426.6184910266667
2020-04-29 15:00:00,15,3.0,71.01311475409837,73.04299999999999,426.6830884266666
2020-04-29 16:00:00,16,3.0,71.0,73.0997,426.3111110766667
2020-04-29 17:00:00,17,3.0,71.00322580645161,73.1372,426.69402649333335
2020-04-29 18:00:00,18,3.0,71.20617283950617,73.15610000000001,426.4746936816666
2020-04-29 19:00:00,19,3.0,71.38012048192772,72.9497,426.220146945
2020-04-29 20:00:00,20,3.0,71.80869565217391,72.8555,426.4783511416666
2020-04-29 21:00:00,21,3.0,72.11111111111111,72.7808,426.19129453833335
2020-04-29 22:00:00,22,3.0,72.78524590163936,73.06219999999999,426.5861041283333
2020-04-29 23:00:00,23,3.0,73.1969696969697,73.493,426.4716007916667
2020-04-30 00:00:00,0,4.0,73.2,73.60579999999999,426.5486521183333
2020-04-30 01:00:00,1,4.0,73.22857142857144,73.8119,426.4836819283333
2020-04-30 02:00:00,2,4.0,73.15492957746478,73.9433,426.64558668833337
2020-04-30 03:00:00,3,4.0,72.84864864864865,74.0936,426.6530211233333
2020-04-30 04:00:00,4,4.0,72.45925925925927,73.9811,426.58672446
