date,hour,Number of day in a week,zone_068_temp,cerc_templogger_9,zone_068_co2
2019-08-19 01:00:00,1,1.0,74.12833333333333,72.79939999999999,411.8888888888889
2019-08-19 02:00:00,2,1.0,73.76,73.15610000000001,410.3333333333333
2019-08-19 03:00:00,3,1.0,72.985,73.31495000000001,412.65
2019-08-19 04:00:00,4,1.0,72.56,73.3244,409.23333333333335
2019-08-19 05:00:00,5,1.0,72.14666666666668,73.1747,412.6666666666667
2019-08-19 06:00:00,6,1.0,71.875,72.9872,415.3833333333333
2019-08-19 07:00:00,7,1.0,71.705,72.7808,419.3333333333333
2019-08-19 08:00:00,8,1.0,71.405,72.61189999999999,424.56666666666666
2019-08-19 09:00:00,9,1.0,71.29,72.4433,439.48333333333335
2019-08-19 10:00:00,10,1.0,71.2,72.1994,445.45
2019-08-19 11:00:00,11,1.0,71.11333333333333,72.0872,441.01666666666665
2019-08-19 12:00:00,12,1.0,71.0,71.9369,438.9666666666666
2019-08-19 13:00:00,13,1.0,70.97833333333332,71.8058,433.05
2019-08-19 14:00:00,14,1.0,70.925,71.6558,425.9
2019-08-19 15:00:00,15,1.0,71.0,71.4872,418.9666666666666
2019-08-19 16:00:00,16,1.0,71.0,71.2622,413.45
2019-08-19 17:00:00,17,1.0,71.32,71.4119,417.51666666666665
2019-08-19 18:00:00,18,1.0,71.35333333333334,71.6933,419.7166666666666
2019-08-19 19:00:00,19,1.0,71.525,71.9747,418.6
2019-08-19 20:00:00,20,1.0,71.81500000000001,72.2183,416.1666666666667
2019-08-19 21:00:00,21,1.0,72.12333333333335,72.2558,415.81666666666666
2019-08-19 22:00:00,22,1.0,72.58,72.2936,416.25
2019-08-19 23:00:00,23,1.0,73.86999999999999,72.5933,414.8833333333333
2019-08-20 00:00:00,0,2.0,73.79333333333334,73.0061,415.51666666666665
2019-08-20 01:00:00,1,2.0,73.90166666666667,73.28659999999999,410.05
2019-08-20 02:00:00,2,2.0,73.44666666666667,73.3811,412.25
2019-08-20 03:00:00,3,2.0,72.87333333333335,73.2869,413.9333333333333
2019-08-20 04:00:00,4,2.0,72.34666666666666,73.43690000000001,412.0
2019-08-20 05:00:00,5,2.0,71.83500000000001,73.1558,412.78333333333336
2019-08-20 06:00:00,6,2.0,71.46166666666667,72.9122,417.75
2019-08-20 07:00:00,7,2.0,71.20333333333333,72.6311,419.55
2019-08-20 08:00:00,8,2.0,71.18333333333334,72.49969999999999,425.4
2019-08-20 09:00:00,9,2.0,71.0,72.2183,432.8
2019-08-20 10:00:00,10,2.0,70.95333333333333,71.9186,437.05
2019-08-20 11:00:00,11,2.0,70.72,71.6933,436.5833333333333
2019-08-20 12:00:00,12,2.0,70.7,71.35549999999999,422.2
2019-08-20 13:00:00,13,2.0,70.7,71.168,410.7
2019-08-20 14:00:00,14,2.0,70.73833333333333,70.9994,426.81666666666666
2019-08-20 15:00:00,15,2.0,70.70666666666668,71.0933,431.2
2019-08-20 16:00:00,16,2.0,71.02333333333333,70.9994,425.25
2019-08-20 17:00:00,17,2.0,71.36,71.2055,421.4
2019-08-20 18:00:00,18,2.0,71.545,71.543,417.3666666666667
2019-08-20 19:00:00,19,2.0,71.95166666666667,71.8808,418.65
2019-08-20 20:00:00,20,2.0,73.75166666666668,72.0308,419.55
2019-08-20 21:00:00,21,2.0,73.62833333333333,72.1997,421.48333333333335
2019-08-20 22:00:00,22,2.0,73.80666666666667,72.5561,424.1333333333333
2019-08-20 23:00:00,23,2.0,74.19333333333334,73.0058,420.1833333333333
2019-08-21 00:00:00,0,3.0,74.36833333333334,72.9872,421.31666666666666
2019-08-21 01:00:00,1,3.0,74.34666666666666,72.9308,418.1166666666667
2019-08-21 02:00:00,2,3.0,73.97333333333334,73.15549999999999,416.55
2019-08-21 03:00:00,3,3.0,73.29333333333334,73.3811,416.35
2019-08-21 04:00:00,4,3.0,72.72833333333332,73.2494,416.35
2019-08-21 05:00:00,5,3.0,72.26,73.1183,417.8666666666667
2019-08-21 06:00:00,6,3.0,71.89666666666668,72.83689999999999,418.31666666666666
2019-08-21 07:00:00,7,3.0,71.675,72.5933,416.95
2019-08-21 08:00:00,8,3.0,71.4,72.3872,423.06666666666666
2019-08-21 09:00:00,9,3.0,71.26,72.1997,423.31666666666666
2019-08-21 10:00:00,10,3.0,71.15666666666668,72.0497,420.1833333333333
2019-08-21 11:00:00,11,3.0,71.00666666666666,71.93719999999999,451.5833333333333
2019-08-21 12:00:00,12,3.0,71.01,71.7308,504.55
2019-08-21 13:00:00,13,3.0,70.88833333333334,71.6186,527.75
2019-08-21 14:00:00,14,3.0,71.01,71.3744,546.75
2019-08-21 15:00:00,15,3.0,71.1,71.20609999999999,559.0
2019-08-21 16:00:00,16,3.0,71.50666666666667,70.9994,549.9333333333333
2019-08-21 17:00:00,17,3.0,72.28166666666668,70.9808,523.2166666666667
2019-08-21 18:00:00,18,3.0,73.18333333333334,71.0558,488.6333333333333
2019-08-21 19:00:00,19,3.0,73.205,71.1497,440.81666666666666
2019-08-21 20:00:00,20,3.0,73.31333333333333,71.3744,420.5833333333333
2019-08-21 21:00:00,21,3.0,73.61500000000001,71.5997,422.9
2019-08-21 22:00:00,22,3.0,73.955,71.7308,421.8333333333333
2019-08-21 23:00:00,23,3.0,74.48,71.8055,433.31666666666666
2019-08-22 00:00:00,0,4.0,74.82666666666667,72.03110000000001,433.15
2019-08-22 01:00:00,1,4.0,74.93333333333334,72.4622,430.15
2019-08-22 02:00:00,2,4.0,74.79333333333334,72.6308,430.8
2019-08-22 03:00:00,3,4.0,74.22166666666666,72.7436,427.1833333333333
2019-08-22 04:00:00,4,4.0,73.64000000000001,72.6494,426.1833333333333
2019-08-22 05:00:00,5,4.0,73.15333333333334,72.51830000000001,428.3
2019-08-22 06:00:00,6,4.0,72.79333333333334,72.3683,429.3666666666667
2019-08-22 07:00:00,7,4.0,72.55166666666668,72.23689999999999,433.4333333333333
2019-08-22 08:00:00,8,4.0,72.32000000000001,72.1058,440.4166666666667
2019-08-22 09:00:00,9,4.0,72.17333333333335,71.9744,440.31666666666666
2019-08-22 10:00:00,10,4.0,72.01666666666667,71.825,480.26666666666665
2019-08-22 11:00:00,11,4.0,71.80666666666667,71.6558,557.9166666666666
2019-08-22 12:00:00,12,4.0,71.57,71.5058,617.9666666666667
2019-08-22 13:00:00,13,4.0,71.43,71.3744,662.7833333333333
2019-08-22 14:00:00,14,4.0,71.4,71.2058,754.4166666666666
2019-08-22 15:00:00,15,4.0,71.73,70.9619,718.9
2019-08-22 16:00:00,16,4.0,72.62833333333333,70.81219999999999,655.5
2019-08-22 17:00:00,17,4.0,72.78500000000001,70.8494,611.2166666666667
2019-08-22 18:00:00,18,4.0,72.92000000000002,70.9436,508.7166666666666
2019-08-22 19:00:00,19,4.0,74.74333333333334,71.2058,426.7166666666666
2019-08-22 20:00:00,20,4.0,76.52166666666668,71.4308,426.01666666666665
2019-08-22 21:00:00,21,4.0,77.39833333333333,71.7311,424.9666666666666
2019-08-22 22:00:00,22,4.0,77.275,71.9555,421.55
2019-08-22 23:00:00,23,4.0,76.44666666666667,72.23689999999999,431.31666666666666
2019-08-23 00:00:00,0,5.0,76.39500000000001,72.42439999999999,435.90833333333336
2019-08-23 01:00:00,1,5.0,76.05333333333333,72.51830000000001,435.1333333333333
2019-08-23 02:00:00,2,5.0,74.87333333333335,72.6308,428.76666666666665
2019-08-23 03:00:00,3,5.0,74.075,72.6494,428.3666666666667
2019-08-23 04:00:00,4,5.0,73.27666666666667,72.63050000000001,429.0833333333333
2019-08-23 05:00:00,5,5.0,72.68333333333334,72.49969999999999,423.75
2019-08-23 06:00:00,6,5.0,72.26,72.46189999999999,425.55
2019-08-23 07:00:00,7,5.0,72.06166666666667,72.3308,426.98333333333335
2019-08-23 08:00:00,8,5.0,71.67,72.1619,425.8333333333333
2019-08-23 09:00:00,9,5.0,71.43,72.2372,427.2
2019-08-23 10:00:00,10,5.0,71.39500000000001,72.143,424.03333333333336
2019-08-23 11:00:00,11,5.0,71.2,72.0308,424.9166666666667
2019-08-23 12:00:00,12,5.0,71.07,72.0683,415.8833333333333
2019-08-23 13:00:00,13,5.0,71.0,71.9933,416.6666666666667
2019-08-23 14:00:00,14,5.0,71.02,71.91829999999999,416.85
2019-08-23 15:00:00,15,5.0,71.175,72.1433,413.5833333333333
2019-08-23 16:00:00,16,5.0,72.50166666666668,72.3308,414.03333333333336
