date,hour,Number of day in a week,zone_062_temp,cerc_templogger_13,zone_062_co2
2019-08-22 21:00:00,21,4.0,72.22666666666667,69.9122,424.1166666666667
2019-08-22 22:00:00,22,4.0,72.42000000000002,69.79939999999999,426.1833333333333
2019-08-22 23:00:00,23,4.0,72.50333333333333,70.1558,430.06666666666666
2019-08-23 00:00:00,0,5.0,72.33,70.4369,437.1
2019-08-23 01:00:00,1,5.0,72.08500000000001,71.14939999999999,435.01666666666665
2019-08-23 02:00:00,2,5.0,71.07333333333334,70.9058,428.0833333333333
2019-08-23 03:00:00,3,5.0,70.84333333333333,70.3994,428.85
2019-08-23 04:00:00,4,5.0,70.7,70.26830000000001,428.4333333333333
2019-08-23 05:00:00,5,5.0,70.51,70.1558,424.51666666666665
2019-08-23 06:00:00,6,5.0,70.4,70.2122,423.3333333333333
2019-08-23 07:00:00,7,5.0,70.4,70.24969999999999,425.9666666666666
2019-08-23 08:00:00,8,5.0,70.375,70.21189999999999,428.81666666666666
2019-08-23 09:00:00,9,5.0,70.2,70.23079999999999,427.7
2019-08-23 10:00:00,10,5.0,70.2,70.1372,428.7
2019-08-23 11:00:00,11,5.0,70.185,70.3808,425.15
2019-08-23 12:00:00,12,5.0,70.19000000000001,70.5308,420.1166666666667
2019-08-23 13:00:00,13,5.0,70.13000000000001,70.1555,419.73333333333335
2019-08-23 14:00:00,14,5.0,70.09,70.21189999999999,415.95
2019-08-23 15:00:00,15,5.0,70.2,70.1558,421.3
2019-08-23 16:00:00,16,5.0,70.28333333333333,70.4558,422.4
2019-08-23 17:00:00,17,5.0,70.53,70.6619,425.1166666666667
2019-08-23 18:00:00,18,5.0,70.77,70.6433,422.1666666666667
2019-08-23 19:00:00,19,5.0,71.04166666666667,70.5305,416.7166666666666
2019-08-23 20:00:00,20,5.0,71.16333333333334,70.6433,413.1166666666667
2019-08-23 21:00:00,21,5.0,71.17,70.8872,415.56666666666666
2019-08-23 22:00:00,22,5.0,71.2,71.1683,412.1166666666667
2019-08-23 23:00:00,23,5.0,71.11999999999999,71.6369,413.31666666666666
2019-08-24 00:00:00,0,6.0,70.85833333333333,71.9933,412.4166666666667
2019-08-24 01:00:00,1,6.0,70.685,72.78110000000001,413.2166666666666
2019-08-24 02:00:00,2,6.0,70.44500000000001,72.4061,414.6
2019-08-24 03:00:00,3,6.0,70.4,71.5997,415.1666666666667
2019-08-24 04:00:00,4,6.0,70.4,71.29939999999999,416.03333333333336
2019-08-24 05:00:00,5,6.0,70.24666666666667,71.18690000000001,416.4
2019-08-24 06:00:00,6,6.0,70.21333333333334,71.1683,417.2
2019-08-24 07:00:00,7,6.0,69.99833333333335,71.0372,417.06666666666666
2019-08-24 08:00:00,8,6.0,69.92000000000002,70.9433,416.45
2019-08-24 09:00:00,9,6.0,69.9,70.7747,416.7166666666666
2019-08-24 10:00:00,10,6.0,69.9,70.5683,418.45
2019-08-24 11:00:00,11,6.0,69.88333333333334,70.4183,416.1666666666667
2019-08-24 12:00:00,12,6.0,69.71000000000001,70.26859999999999,416.65
2019-08-24 13:00:00,13,6.0,69.7,70.06190000000001,417.6666666666667
2019-08-24 14:00:00,14,6.0,69.7,70.0997,417.8
2019-08-24 15:00:00,15,6.0,69.69000000000001,70.0058,415.8
2019-08-24 16:00:00,16,6.0,69.415,69.9122,415.6166666666667
2019-08-24 17:00:00,17,6.0,69.61,70.02439999999999,415.9
2019-08-24 18:00:00,18,6.0,69.69000000000001,69.98689999999999,415.35
2019-08-24 19:00:00,19,6.0,69.695,70.0058,416.7
2019-08-24 20:00:00,20,6.0,69.72666666666667,70.0994,413.8333333333333
2019-08-24 21:00:00,21,6.0,69.965,70.1747,422.1666666666667
2019-08-24 22:00:00,22,6.0,70.15833333333333,70.5872,421.3666666666667
2019-08-24 23:00:00,23,6.0,70.46333333333334,71.0372,424.31666666666666
2019-08-25 00:00:00,0,7.0,70.72833333333332,71.29939999999999,425.45
2019-08-25 01:00:00,1,7.0,70.53,71.5994,424.7166666666666
2019-08-25 02:00:00,2,7.0,70.485,71.8433,425.9333333333333
2019-08-25 03:00:00,3,7.0,70.21666666666667,71.8433,425.5833333333333
2019-08-25 04:00:00,4,7.0,70.00500000000001,71.2433,431.85
2019-08-25 05:00:00,5,7.0,69.9,71.0558,435.51666666666665
2019-08-25 06:00:00,6,7.0,69.75333333333333,70.92439999999999,434.9666666666666
2019-08-25 07:00:00,7,7.0,69.7,70.99969999999999,429.15
2019-08-25 08:00:00,8,7.0,69.555,70.868,422.3333333333333
2019-08-25 09:00:00,9,7.0,69.4,70.79329999999999,428.0833333333333
2019-08-25 10:00:00,10,7.0,69.4,70.7561,433.3
2019-08-25 11:00:00,11,7.0,69.4,70.8869,434.56666666666666
2019-08-25 12:00:00,12,7.0,69.33,70.8119,425.78333333333336
2019-08-25 13:00:00,13,7.0,69.2,70.9247,421.3666666666667
2019-08-25 14:00:00,14,7.0,69.32666666666667,71.0933,420.3333333333333
2019-08-25 15:00:00,15,7.0,69.51,71.2247,421.6166666666667
2019-08-25 16:00:00,16,7.0,69.75,70.9808,418.1833333333333
2019-08-25 17:00:00,17,7.0,69.74333333333334,71.11189999999999,419.53333333333336
2019-08-25 18:00:00,18,7.0,69.89666666666668,71.0186,418.6333333333333
2019-08-25 19:00:00,19,7.0,69.9,71.0747,420.4333333333333
2019-08-25 20:00:00,20,7.0,69.9,71.0555,425.6333333333333
2019-08-25 21:00:00,21,7.0,69.9,71.0555,422.5833333333333
2019-08-25 22:00:00,22,7.0,70.045,71.3372,421.6833333333333
2019-08-25 23:00:00,23,7.0,69.92000000000002,71.2619,422.9333333333333
2019-08-26 00:00:00,0,1.0,70.19000000000001,71.4122,421.6833333333333
2019-08-26 01:00:00,1,1.0,70.2,71.8244,418.7166666666666
2019-08-26 02:00:00,2,1.0,70.2,71.74940000000001,418.0
2019-08-26 03:00:00,3,1.0,70.21333333333334,71.7683,423.01666666666665
2019-08-26 04:00:00,4,1.0,70.21666666666667,71.71189999999999,424.1833333333333
2019-08-26 05:00:00,5,1.0,70.2,71.46860000000001,421.65
2019-08-26 06:00:00,6,1.0,70.08500000000001,71.29939999999999,422.03333333333336
2019-08-26 07:00:00,7,1.0,69.82333333333334,71.18690000000001,421.76666666666665
2019-08-26 08:00:00,8,1.0,69.575,71.20609999999999,438.51666666666665
2019-08-26 09:00:00,9,1.0,69.46666666666667,71.2433,447.9
2019-08-26 10:00:00,10,1.0,69.52000000000001,71.1497,448.6333333333333
2019-08-26 11:00:00,11,1.0,69.7,71.0369,512.0
2019-08-26 12:00:00,12,1.0,69.485,70.9808,566.9166666666666
2019-08-26 13:00:00,13,1.0,69.545,71.0555,598.75
2019-08-26 14:00:00,14,1.0,69.60833333333333,71.1872,603.05
2019-08-26 15:00:00,15,1.0,69.68,71.5058,597.15
2019-08-26 16:00:00,16,1.0,69.81666666666666,71.29999999999998,574.0666666666667
2019-08-26 17:00:00,17,1.0,70.125,71.5433,534.4166666666666
2019-08-26 18:00:00,18,1.0,70.01,71.8808,421.8666666666667
2019-08-26 19:00:00,19,1.0,70.11166666666668,72.5933,417.8666666666667
2019-08-26 20:00:00,20,1.0,70.68,72.5372,420.01666666666665
2019-08-26 21:00:00,21,1.0,70.88333333333334,71.6747,418.85
2019-08-26 22:00:00,22,1.0,71.16833333333334,72.51830000000001,425.98333333333335
2019-08-26 23:00:00,23,1.0,71.2,72.8183,430.4166666666667
2019-08-27 00:00:00,0,2.0,71.26333333333334,73.1183,431.1666666666667
2019-08-27 01:00:00,1,2.0,71.2,73.268,428.1
2019-08-27 02:00:00,2,2.0,70.9,73.73689999999999,424.1
2019-08-27 03:00:00,3,2.0,70.735,73.4747,424.4333333333333
2019-08-27 04:00:00,4,2.0,70.44000000000001,73.2872,420.4333333333333
2019-08-27 05:00:00,5,2.0,70.21333333333334,73.2119,416.2166666666666
2019-08-27 06:00:00,6,2.0,70.2,72.8933,420.1833333333333
2019-08-27 07:00:00,7,2.0,70.2,71.9747,429.56666666666666
2019-08-27 08:00:00,8,2.0,69.955,71.56219999999999,436.6166666666667
2019-08-27 09:00:00,9,2.0,69.9,71.37469999999999,439.78333333333336
2019-08-27 10:00:00,10,2.0,69.77666666666667,71.2997,440.4666666666666
2019-08-27 11:00:00,11,2.0,69.7,71.1497,431.1833333333333
2019-08-27 12:00:00,12,2.0,69.7,71.1683,444.03333333333336
2019-08-27 13:00:00,13,2.0,69.7,71.0183,567.6333333333333
2019-08-27 14:00:00,14,2.0,69.7,71.0747,614.7666666666667
2019-08-27 15:00:00,15,2.0,69.7,71.168,439.85
2019-08-27 16:00:00,16,2.0,70.14000000000001,71.1122,548.6666666666666
2019-08-27 17:00:00,17,2.0,70.4,71.093,473.75
2019-08-27 18:00:00,18,2.0,70.4,70.9994,418.03333333333336
2019-08-27 19:00:00,19,2.0,70.465,71.0183,417.2
2019-08-27 20:00:00,20,2.0,70.665,70.92439999999999,419.06666666666666
2019-08-27 21:00:00,21,2.0,70.7,71.0375,418.4666666666666
2019-08-27 22:00:00,22,2.0,70.7,71.243,419.98333333333335
2019-08-27 23:00:00,23,2.0,70.695,71.2433,419.31666666666666
2019-08-28 00:00:00,0,3.0,70.76333333333334,71.2622,419.9666666666666
2019-08-28 01:00:00,1,3.0,70.76,71.9747,422.4666666666666
2019-08-28 02:00:00,2,3.0,70.83666666666667,71.4308,420.65
2019-08-28 03:00:00,3,3.0,70.7,71.4119,420.4166666666667
2019-08-28 04:00:00,4,3.0,70.76666666666667,71.2058,420.1666666666667
2019-08-28 05:00:00,5,3.0,70.7,71.29910000000001,417.73333333333335
2019-08-28 06:00:00,6,3.0,70.7,71.2619,420.6166666666667
2019-08-28 07:00:00,7,3.0,70.7,70.99969999999999,422.3333333333333
2019-08-28 08:00:00,8,3.0,70.76500000000001,70.8494,427.76666666666665
2019-08-28 09:00:00,9,3.0,70.6,70.6433,442.1833333333333
2019-08-28 10:00:00,10,3.0,70.405,70.58689999999999,447.1833333333333
2019-08-28 11:00:00,11,3.0,70.4,70.4558,443.95
2019-08-28 12:00:00,12,3.0,70.4,70.2869,431.6833333333333
2019-08-28 13:00:00,13,3.0,70.4,70.118,421.85
2019-08-28 14:00:00,14,3.0,70.405,69.9308,422.56666666666666
2019-08-28 15:00:00,15,3.0,70.4,69.8369,420.75
2019-08-28 16:00:00,16,3.0,70.60333333333332,69.64939999999999,419.35
2019-08-28 17:00:00,17,3.0,70.82000000000001,69.68719999999999,415.8833333333333
2019-08-28 18:00:00,18,3.0,70.9,69.8933,418.76666666666665
2019-08-28 19:00:00,19,3.0,71.06333333333333,69.98689999999999,417.98333333333335
2019-08-28 20:00:00,20,3.0,71.36999999999999,69.9683,417.6
2019-08-28 21:00:00,21,3.0,71.45166666666667,69.893,416.26666666666665
2019-08-28 22:00:00,22,3.0,71.6,70.1372,416.78333333333336
2019-08-28 23:00:00,23,3.0,71.78500000000001,69.89359999999999,417.4666666666666
2019-08-29 00:00:00,0,4.0,71.59333333333332,70.83109999999999,418.5
2019-08-29 01:00:00,1,4.0,71.51,71.1683,418.6333333333333
2019-08-29 02:00:00,2,4.0,71.45,70.9433,419.3
2019-08-29 03:00:00,3,4.0,71.28333333333333,70.643,419.9166666666667
2019-08-29 04:00:00,4,4.0,71.16333333333334,70.3622,421.65
2019-08-29 05:00:00,5,4.0,70.89666666666668,70.1558,420.3333333333333
2019-08-29 06:00:00,6,4.0,70.71666666666667,70.0808,428.01666666666665
2019-08-29 07:00:00,7,4.0,70.575,69.9305,428.26666666666665
2019-08-29 08:00:00,8,4.0,70.4,69.89359999999999,427.1
2019-08-29 09:00:00,9,4.0,70.39333333333335,69.7241,425.6666666666667
2019-08-29 10:00:00,10,4.0,70.21666666666667,69.4058,427.2
2019-08-29 11:00:00,11,4.0,70.195,69.33109999999999,425.48333333333335
2019-08-29 12:00:00,12,4.0,70.195,69.2372,425.1666666666667
2019-08-29 13:00:00,13,4.0,70.095,69.10579999999999,424.01666666666665
2019-08-29 14:00:00,14,4.0,70.00500000000001,69.0875,425.4666666666666
2019-08-29 15:00:00,15,4.0,69.9,68.9558,429.15
2019-08-29 16:00:00,16,4.0,70.11166666666666,69.04939999999999,426.78333333333336
2019-08-29 17:00:00,17,4.0,70.15,68.8433,422.6333333333333
2019-08-29 18:00:00,18,4.0,70.33,68.9747,417.1833333333333
2019-08-29 19:00:00,19,4.0,70.58500000000001,69.31219999999999,419.7166666666666
2019-08-29 20:00:00,20,4.0,70.82666666666667,69.4997,419.48333333333335
2019-08-29 21:00:00,21,4.0,70.82000000000001,69.7436,423.78333333333336
2019-08-29 22:00:00,22,4.0,70.905,69.5369,423.8666666666667
2019-08-29 23:00:00,23,4.0,71.055,69.78110000000001,424.5
2019-08-30 00:00:00,0,5.0,71.45166666666667,70.00549999999998,422.9
2019-08-30 01:00:00,1,5.0,71.42333333333335,70.0994,424.98333333333335
2019-08-30 02:00:00,2,5.0,71.22666666666667,70.1747,424.3
2019-08-30 03:00:00,3,5.0,71.26,70.4558,424.1166666666667
2019-08-30 04:00:00,4,5.0,70.97000000000001,69.9494,423.76666666666665
2019-08-30 05:00:00,5,5.0,70.87333333333335,70.08109999999999,423.95
2019-08-30 06:00:00,6,5.0,70.635,69.98689999999999,428.01666666666665
2019-08-30 07:00:00,7,5.0,70.4,69.9497,427.9
2019-08-30 08:00:00,8,5.0,70.28666666666666,69.8558,428.3333333333333
2019-08-30 09:00:00,9,5.0,70.20833333333333,69.8933,430.56666666666666
2019-08-30 10:00:00,10,5.0,70.2,69.7247,432.95
2019-08-30 11:00:00,11,5.0,70.2,69.4247,438.25
2019-08-30 12:00:00,12,5.0,70.145,69.3872,433.23333333333335
2019-08-30 13:00:00,13,5.0,69.9,69.1622,434.3833333333333
2019-08-30 14:00:00,14,5.0,69.89666666666668,69.4808,432.25
2019-08-30 15:00:00,15,5.0,69.9,69.3119,428.9166666666667
2019-08-30 16:00:00,16,5.0,69.9,69.5183,427.1833333333333
2019-08-30 17:00:00,17,5.0,69.94000000000001,69.70580000000001,421.0833333333333
2019-08-30 18:00:00,18,5.0,70.16000000000001,69.8372,419.9333333333333
2019-08-30 19:00:00,19,5.0,70.2,69.8933,425.73333333333335
2019-08-30 20:00:00,20,5.0,70.2,69.8369,430.65
2019-08-30 21:00:00,21,5.0,70.21000000000001,69.79939999999999,436.48333333333335
2019-08-30 22:00:00,22,5.0,70.36333333333333,69.8369,440.9666666666666
2019-08-30 23:00:00,23,5.0,70.33666666666667,70.2494,441.45
2019-08-31 00:00:00,0,6.0,70.37666666666668,70.6805,434.81666666666666
2019-08-31 01:00:00,1,6.0,70.4,71.11189999999999,425.05
2019-08-31 02:00:00,2,6.0,70.35,71.48689999999999,427.8833333333333
2019-08-31 03:00:00,3,6.0,70.21333333333334,71.5244,420.7166666666666
2019-08-31 04:00:00,4,6.0,70.20333333333333,71.29939999999999,424.4666666666666
2019-08-31 05:00:00,5,6.0,69.99833333333335,71.5433,426.4333333333333
2019-08-31 06:00:00,6,6.0,69.905,71.3744,425.75
2019-08-31 07:00:00,7,6.0,69.905,70.8869,426.75
2019-08-31 08:00:00,8,6.0,69.9,70.718,430.06666666666666
2019-08-31 09:00:00,9,6.0,69.9,70.6061,430.45
2019-08-31 10:00:00,10,6.0,69.9,70.5122,431.5833333333333
2019-08-31 11:00:00,11,6.0,69.9,70.38050000000001,436.15
2019-08-31 12:00:00,12,6.0,69.9,70.62440000000001,433.3
2019-08-31 13:00:00,13,6.0,69.9,70.5122,433.3666666666667
2019-08-31 14:00:00,14,6.0,69.89666666666668,70.5122,426.7
2019-08-31 15:00:00,15,6.0,69.9,70.6808,425.53333333333336
2019-08-31 16:00:00,16,6.0,69.9,70.7372,422.6166666666667
2019-08-31 17:00:00,17,6.0,69.9,70.7747,421.45
2019-08-31 18:00:00,18,6.0,69.90666666666668,70.8494,422.9666666666666
2019-08-31 19:00:00,19,6.0,70.00500000000001,70.8683,426.75
2019-08-31 20:00:00,20,6.0,69.905,70.99969999999999,421.1666666666667
2019-08-31 21:00:00,21,6.0,69.9,71.1122,421.6833333333333
2019-08-31 22:00:00,22,6.0,69.9,71.46799999999999,434.1
2019-08-31 23:00:00,23,6.0,69.89666666666668,71.71189999999999,430.0
2019-09-01 00:00:00,0,7.0,70.045,72.2558,427.6
2019-09-01 01:00:00,1,7.0,70.33666666666666,72.79939999999999,433.51666666666665
2019-09-01 02:00:00,2,7.0,70.38333333333334,72.6869,429.06666666666666
2019-09-01 03:00:00,3,7.0,70.2,72.3872,422.98333333333335
2019-09-01 04:00:00,4,7.0,69.94500000000001,72.03049999999999,419.4166666666667
2019-09-01 05:00:00,5,7.0,69.9,71.7308,420.9666666666666
2019-09-01 06:00:00,6,7.0,69.76666666666667,71.71189999999999,423.5833333333333
2019-09-01 07:00:00,7,7.0,69.7,71.5811,424.3
2019-09-01 08:00:00,8,7.0,69.7,71.45,432.06666666666666
2019-09-01 09:00:00,9,7.0,69.7,71.4122,439.03333333333336
2019-09-01 10:00:00,10,7.0,69.7,71.1683,437.8833333333333
2019-09-01 11:00:00,11,7.0,69.7,71.1683,436.5833333333333
2019-09-01 12:00:00,12,7.0,69.7,71.093,438.6833333333333
2019-09-01 13:00:00,13,7.0,69.7,71.1308,432.6666666666667
2019-09-01 14:00:00,14,7.0,69.74666666666667,71.2244,429.78333333333336
2019-09-01 15:00:00,15,7.0,69.925,71.29939999999999,428.7
2019-09-01 16:00:00,16,7.0,69.99000000000001,71.5247,427.26666666666665
2019-09-01 17:00:00,17,7.0,70.07,71.5619,420.98333333333335
2019-09-01 18:00:00,18,7.0,69.935,71.5619,422.51666666666665
2019-09-01 19:00:00,19,7.0,69.9,71.6183,423.3333333333333
2019-09-01 20:00:00,20,7.0,69.9,72.05000000000001,421.6666666666667
2019-09-01 21:00:00,21,7.0,70.0,72.4058,438.0833333333333
2019-09-01 22:00:00,22,7.0,69.91000000000001,72.7997,435.35
2019-09-01 23:00:00,23,7.0,70.185,73.1933,438.9333333333333
2019-09-02 00:00:00,0,1.0,70.2,73.4558,443.1
2019-09-02 01:00:00,1,1.0,70.32333333333334,73.6994,441.35
2019-09-02 02:00:00,2,1.0,70.3,73.3622,426.4333333333333
2019-09-02 03:00:00,3,1.0,70.2,72.8375,420.2
2019-09-02 04:00:00,4,1.0,70.2,72.6308,419.03333333333336
2019-09-02 05:00:00,5,1.0,70.2,72.3497,416.06666666666666
2019-09-02 06:00:00,6,1.0,70.14000000000001,72.3122,418.9
2019-09-02 07:00:00,7,1.0,70.19333333333334,72.6494,419.73333333333335
2019-09-02 08:00:00,8,1.0,69.915,72.4625,422.8
2019-09-02 09:00:00,9,1.0,69.9,72.0872,420.4333333333333
2019-09-02 10:00:00,10,1.0,69.9,72.0872,416.5833333333333
2019-09-02 11:00:00,11,1.0,69.85333333333334,72.12469999999999,421.25
2019-09-02 12:00:00,12,1.0,69.89666666666668,71.8997,420.8666666666667
2019-09-02 13:00:00,13,1.0,69.70666666666668,71.8991,418.85
2019-09-02 14:00:00,14,1.0,69.86,72.1244,423.05
2019-09-02 15:00:00,15,1.0,69.9,72.1436,419.45
2019-09-02 16:00:00,16,1.0,69.955,72.1994,420.23333333333335
2019-09-02 17:00:00,17,1.0,69.975,72.2558,419.6833333333333
2019-09-02 18:00:00,18,1.0,70.21833333333333,72.25549999999998,418.7166666666666
2019-09-02 19:00:00,19,1.0,69.94500000000001,72.4247,416.78333333333336
2019-09-02 20:00:00,20,1.0,70.08,72.7061,417.3333333333333
2019-09-02 21:00:00,21,1.0,70.03,72.9497,416.78333333333336
2019-09-02 22:00:00,22,1.0,69.9,73.493,415.81666666666666
2019-09-02 23:00:00,23,1.0,70.14000000000001,74.0744,414.0833333333333
2019-09-03 00:00:00,0,2.0,70.2,74.2247,410.7166666666666
2019-09-03 01:00:00,1,2.0,70.2,74.018,411.1166666666667
2019-09-03 02:00:00,2,2.0,70.2,73.9436,410.26666666666665
2019-09-03 03:00:00,3,2.0,70.2,73.24969999999999,412.35
2019-09-03 04:00:00,4,2.0,70.2,72.8555,409.73333333333335
2019-09-03 05:00:00,5,2.0,70.2,72.5933,411.7166666666666
2019-09-03 06:00:00,6,2.0,69.94500000000001,72.4811,413.85
2019-09-03 07:00:00,7,2.0,70.055,72.3872,417.1
2019-09-03 08:00:00,8,2.0,69.9,72.31190000000001,427.3833333333333
2019-09-03 09:00:00,9,2.0,69.9,72.3494,429.45
2019-09-03 10:00:00,10,2.0,69.89333333333335,72.0683,426.15
2019-09-03 11:00:00,11,2.0,69.79666666666667,72.0308,420.51666666666665
2019-09-03 12:00:00,12,2.0,69.7,72.0119,422.76666666666665
2019-09-03 13:00:00,13,2.0,69.7,71.8622,462.9
2019-09-03 14:00:00,14,2.0,69.7,71.8244,534.9
2019-09-03 15:00:00,15,2.0,69.70333333333333,71.7497,583.5
