date,hour,Number of day in a week,zone_062_temp,cerc_templogger_13,zone_062_co2
2020-04-27 01:00:00,1,1.0,71.9,71.2622,418.1414217
2020-04-27 02:00:00,2,1.0,71.76,71.2622,421.5439994814815
2020-04-27 03:00:00,3,1.0,71.6,71.45,424.1486683283334
2020-04-27 04:00:00,4,1.0,71.6,71.2244,424.3456726533333
2020-04-27 05:00:00,5,1.0,71.63214285714285,71.2622,424.10559723833336
2020-04-27 06:00:00,6,1.0,71.6,71.2997,424.16532557
2020-04-27 07:00:00,7,1.0,71.52063492063492,71.4311,424.2444998133333
2020-04-27 08:00:00,8,1.0,71.64838709677419,71.5997,424.61179382333336
2020-04-27 09:00:00,9,1.0,71.6,71.56219999999999,424.266528025
2020-04-27 10:00:00,10,1.0,71.6,71.8433,424.25566889
2020-04-27 11:00:00,11,1.0,71.6,71.8433,424.37728799
2020-04-27 12:00:00,12,1.0,71.63934426229508,71.9747,424.385638915
2020-04-27 13:00:00,13,1.0,71.59666666666665,71.8433,424.6094685416667
2020-04-27 14:00:00,14,1.0,71.59677419354838,71.7497,421.6561296816666
2020-04-27 15:00:00,15,1.0,71.64477611940298,71.5247,416.017159325
2020-04-27 16:00:00,16,1.0,71.6,71.4683,418.2947875333333
2020-04-27 17:00:00,17,1.0,71.655,71.33689999999999,424.27002494
2020-04-27 18:00:00,18,1.0,71.64426229508197,71.2244,424.1469188816666
2020-04-27 19:00:00,19,1.0,71.875,71.2055,424.0301782766667
2020-04-27 20:00:00,20,1.0,71.765,71.0744,417.23010859
2020-04-27 21:00:00,21,1.0,71.60983606557377,70.9058,419.5052666733334
2020-04-27 22:00:00,22,1.0,71.60491803278688,70.8872,424.34251838
2020-04-27 23:00:00,23,1.0,71.80655737704917,70.83109999999999,424.2725839883333
2020-04-28 00:00:00,0,2.0,71.9,70.7561,422.5109168116667
2020-04-28 01:00:00,1,2.0,71.94000000000001,70.8494,415.690508296875
2020-04-28 02:00:00,2,2.0,71.90405405405406,70.75550000000001,415.8063007168831
2020-04-28 03:00:00,3,2.0,71.9049180327869,70.8872,416.519347547541
2020-04-28 04:00:00,4,2.0,71.9,70.9994,415.9083550766666
2020-04-28 05:00:00,5,2.0,71.93837209302326,70.8872,416.5102148551282
2020-04-28 06:00:00,6,2.0,71.9,70.8494,418.2384424675
2020-04-28 07:00:00,7,2.0,71.9,70.9433,416.6412448546511
2020-04-28 08:00:00,8,2.0,71.9,71.1497,418.44618495
2020-04-28 09:00:00,9,2.0,71.9,71.31800000000001,421.0738226909091
2020-04-28 10:00:00,10,2.0,71.95409836065575,71.5058,421.58031855238096
2020-04-28 11:00:00,11,2.0,71.9,71.5058,417.2236130243903
2020-04-28 12:00:00,12,2.0,71.9,71.5619,415.4085056166667
2020-04-28 13:00:00,13,2.0,71.94074074074075,71.5808,418.3364589314286
2020-04-28 14:00:00,14,2.0,71.9,71.4125,419.614349780597
2020-04-28 15:00:00,15,2.0,71.9,71.29939999999999,418.20817722747256
2020-04-28 16:00:00,16,2.0,72.0,71.18690000000001,424.085510095
2020-04-28 17:00:00,17,2.0,72.22333333333334,71.0747,424.3097537183333
2020-04-28 18:00:00,18,2.0,72.1,70.9433,424.4690733483333
2020-04-28 19:00:00,19,2.0,71.9,70.9247,424.17061545166666
2020-04-28 20:00:00,20,2.0,71.95,70.5686,424.2219976316667
2020-04-28 21:00:00,21,2.0,71.9,70.68110000000001,424.1836449683333
2020-04-28 22:00:00,22,2.0,71.955,70.6619,424.504821105
2020-04-28 23:00:00,23,2.0,71.9,70.6433,424.2152563083333
2020-04-29 00:00:00,0,3.0,72.055,70.56799999999998,423.83216469333337
2020-04-29 01:00:00,1,3.0,72.23,70.8119,424.3443205683333
2020-04-29 02:00:00,2,3.0,72.190625,70.83080000000001,424.04424476
2020-04-29 03:00:00,3,3.0,72.2,71.1311,424.1866362433333
2020-04-29 04:00:00,4,3.0,72.2,71.29939999999999,424.232104595
2020-04-29 05:00:00,5,3.0,72.22539682539683,71.4872,424.0416757116666
2020-04-29 06:00:00,6,3.0,72.2,71.6369,424.58868285666665
2020-04-29 07:00:00,7,3.0,72.2,71.75,424.1267467033333
2020-04-29 08:00:00,8,3.0,72.2095238095238,71.9747,424.46668109
