date,hour,Number of day in a week,zone_062_temp,cerc_templogger_13,zone_062_co2,targetco2
2019-08-19 01:00:00,1.0,1.0,70.25166666666668,71.29939999999999,414.8148148148149,412.6833333333333
2019-08-19 02:00:00,2.0,1.0,70.20666666666668,71.4116,412.6833333333333,415.4333333333333
2019-08-19 03:00:00,3.0,1.0,69.975,71.1777875,415.4333333333333,414.3
2019-08-19 04:00:00,4.0,1.0,70.155,71.07410000000002,414.3,417.06666666666666
2019-08-19 05:00:00,5.0,1.0,69.9,70.8869,417.06666666666666,414.4666666666666
2019-08-19 06:00:00,6.0,1.0,69.87000000000002,70.7183,414.4666666666666,421.65
2019-08-19 07:00:00,7.0,1.0,69.89000000000001,70.6997,421.65,425.65
2019-08-19 08:00:00,8.0,1.0,69.88833333333334,70.6058,425.65,433.95
2019-08-19 09:00:00,9.0,1.0,69.74000000000001,70.5119,433.95,440.4333333333333
2019-08-19 10:00:00,10.0,1.0,69.70333333333333,70.34360000000001,440.4333333333333,440.78333333333336
2019-08-19 11:00:00,11.0,1.0,69.73333333333333,70.4744,440.78333333333336,436.4333333333333
2019-08-19 12:00:00,12.0,1.0,69.73333333333333,70.2872,436.4333333333333,424.6666666666667
2019-08-19 13:00:00,13.0,1.0,69.74000000000001,70.21189999999999,424.6666666666667,420.95
2019-08-19 14:00:00,14.0,1.0,69.46166666666667,70.36160000000001,420.95,417.76666666666665
2019-08-19 15:00:00,15.0,1.0,69.83833333333334,70.4558,417.76666666666665,424.2
2019-08-19 16:00:00,16.0,1.0,70.33666666666666,70.3433,424.2,415.9
2019-08-19 17:00:00,17.0,1.0,70.4,70.2869,415.9,418.9333333333333
2019-08-19 18:00:00,18.0,1.0,70.56666666666666,70.17439999999999,418.9333333333333,421.01666666666665
2019-08-19 19:00:00,19.0,1.0,70.97666666666667,70.3808,421.01666666666665,419.3333333333333
2019-08-19 20:00:00,20.0,1.0,71.125,70.54939999999999,419.3333333333333,419.05
