date,hour,Number of day in a week,zone_045_temp,cerc_templogger_5,zone_045_co2,targetco2
2019-08-19 01:00:00,1.0,1.0,72.4,73.4,418.55555555555554,419.26666666666665
2019-08-19 02:00:00,2.0,1.0,72.37666666666668,73.4744,419.26666666666665,419.3
2019-08-19 03:00:00,3.0,1.0,72.2,73.3011125,419.3,419.1666666666667
2019-08-19 04:00:00,4.0,1.0,72.25,73.1558,419.1666666666667,420.55
2019-08-19 05:00:00,5.0,1.0,72.105,73.0994,420.55,423.48333333333335
2019-08-19 06:00:00,6.0,1.0,71.9,72.9497,423.48333333333335,426.2166666666666
2019-08-19 07:00:00,7.0,1.0,71.965,72.9308,426.2166666666666,430.4666666666666
2019-08-19 08:00:00,8.0,1.0,71.71333333333334,72.8555,430.4666666666666,437.06666666666666
2019-08-19 09:00:00,9.0,1.0,71.7,72.7808,437.06666666666666,443.03333333333336
2019-08-19 10:00:00,10.0,1.0,71.53666666666666,72.51859999999999,443.03333333333336,438.4666666666666
2019-08-19 11:00:00,11.0,1.0,71.5,72.3122,438.4666666666666,432.51666666666665
2019-08-19 12:00:00,12.0,1.0,71.49499999999999,72.1997,432.51666666666665,418.4
2019-08-19 13:00:00,13.0,1.0,71.21000000000001,72.0869,418.4,412.05
2019-08-19 14:00:00,14.0,1.0,71.2,72.0119,412.05,410.6166666666667
2019-08-19 15:00:00,15.0,1.0,71.40666666666667,71.8247,410.6166666666667,412.28333333333336
2019-08-19 16:00:00,16.0,1.0,71.5,71.74940000000001,412.28333333333336,412.75
2019-08-19 17:00:00,17.0,1.0,71.62333333333335,71.9369,412.75,414.45
2019-08-19 18:00:00,18.0,1.0,71.9,72.19999999999999,414.45,417.1833333333333
2019-08-19 19:00:00,19.0,1.0,71.99000000000001,72.31190000000001,417.1833333333333,419.9333333333333
2019-08-19 20:00:00,20.0,1.0,72.70833333333333,72.4058,419.9333333333333,418.23333333333335
2019-08-19 21:00:00,21.0,1.0,72.965,72.3869,418.23333333333335,419.23333333333335
2019-08-19 22:00:00,22.0,1.0,72.89333333333335,72.2933,419.23333333333335,419.55
2019-08-19 23:00:00,23.0,1.0,72.70333333333333,72.4622,419.55,414.8833333333333
2019-08-20 00:00:00,0.0,2.0,72.61500000000001,72.7808,414.8833333333333,411.51666666666665
2019-08-20 01:00:00,1.0,2.0,72.4,72.9122,411.51666666666665,411.51666666666665
2019-08-20 02:00:00,2.0,2.0,72.27666666666667,72.8747,411.51666666666665,415.8
2019-08-20 03:00:00,3.0,2.0,72.145,72.893,415.8,417.3333333333333
2019-08-20 04:00:00,4.0,2.0,71.99500000000002,72.9308,417.3333333333333,417.5
2019-08-20 05:00:00,5.0,2.0,71.9,72.83689999999999,417.5,417.15
2019-08-20 06:00:00,6.0,2.0,71.77666666666667,72.743,417.15,422.03333333333336
2019-08-20 07:00:00,7.0,2.0,71.77666666666667,72.6122,422.03333333333336,430.31666666666666
2019-08-20 08:00:00,8.0,2.0,71.7,72.5372,430.31666666666666,434.4333333333333
2019-08-20 09:00:00,9.0,2.0,71.66333333333334,72.42439999999999,434.4333333333333,437.8833333333333
2019-08-20 10:00:00,10.0,2.0,71.49499999999999,72.27439999999999,437.8833333333333,436.98333333333335
2019-08-20 11:00:00,11.0,2.0,71.345,72.0872,436.98333333333335,419.2166666666666
2019-08-20 12:00:00,12.0,2.0,71.2,71.91799999999999,419.2166666666666,418.0833333333333
2019-08-20 13:00:00,13.0,2.0,71.2,71.7683,418.0833333333333,426.45
