date,hour,Number of day in a week,zone_068_temp,cerc_templogger_9,eventco2,eventtargetco2
2019-08-19 01:00:00,1,1.0,74.12833333333333,72.79939999999999,0,0
2019-08-19 02:00:00,2,1.0,73.76,73.15610000000001,0,0
2019-08-19 03:00:00,3,1.0,72.985,73.31495000000001,0,0
2019-08-19 04:00:00,4,1.0,72.56,73.3244,0,0
2019-08-19 05:00:00,5,1.0,72.14666666666668,73.1747,0,0
2019-08-19 06:00:00,6,1.0,71.875,72.9872,0,0
2019-08-19 07:00:00,7,1.0,71.705,72.7808,0,0
2019-08-19 08:00:00,8,1.0,71.405,72.61189999999999,0,0
2019-08-19 09:00:00,9,1.0,71.29,72.4433,0,0
2019-08-19 10:00:00,10,1.0,71.2,72.1994,0,0
2019-08-19 11:00:00,11,1.0,71.11333333333333,72.0872,0,0
2019-08-19 12:00:00,12,1.0,71.0,71.9369,0,0
2019-08-19 13:00:00,13,1.0,70.97833333333332,71.8058,0,0
2019-08-19 14:00:00,14,1.0,70.925,71.6558,0,0
2019-08-19 15:00:00,15,1.0,71.0,71.4872,0,0
2019-08-19 16:00:00,16,1.0,71.0,71.2622,0,0
2019-08-19 17:00:00,17,1.0,71.32,71.4119,0,0
2019-08-19 18:00:00,18,1.0,71.35333333333334,71.6933,0,0
2019-08-19 19:00:00,19,1.0,71.525,71.9747,0,0
2019-08-19 20:00:00,20,1.0,71.81500000000001,72.2183,0,0
2019-08-19 21:00:00,21,1.0,72.12333333333335,72.2558,0,0
2019-08-19 22:00:00,22,1.0,72.58,72.2936,0,0
2019-08-19 23:00:00,23,1.0,73.86999999999999,72.5933,0,0
2019-08-20 00:00:00,0,2.0,73.79333333333334,73.0061,0,0
2019-08-20 01:00:00,1,2.0,73.90166666666667,73.28659999999999,0,0
2019-08-20 02:00:00,2,2.0,73.44666666666667,73.3811,0,0
2019-08-20 03:00:00,3,2.0,72.87333333333335,73.2869,0,0
2019-08-20 04:00:00,4,2.0,72.34666666666666,73.43690000000001,0,0
2019-08-20 05:00:00,5,2.0,71.83500000000001,73.1558,0,0
2019-08-20 06:00:00,6,2.0,71.46166666666667,72.9122,0,0
2019-08-20 07:00:00,7,2.0,71.20333333333333,72.6311,0,0
2019-08-20 08:00:00,8,2.0,71.18333333333334,72.49969999999999,0,0
2019-08-20 09:00:00,9,2.0,71.0,72.2183,0,0
2019-08-20 10:00:00,10,2.0,70.95333333333333,71.9186,0,0
2019-08-20 11:00:00,11,2.0,70.72,71.6933,0,0
2019-08-20 12:00:00,12,2.0,70.7,71.35549999999999,0,0
2019-08-20 13:00:00,13,2.0,70.7,71.168,0,0
2019-08-20 14:00:00,14,2.0,70.73833333333333,70.9994,0,0
2019-08-20 15:00:00,15,2.0,70.70666666666668,71.0933,0,0
2019-08-20 16:00:00,16,2.0,71.02333333333333,70.9994,0,0
2019-08-20 17:00:00,17,2.0,71.36,71.2055,0,0
2019-08-20 18:00:00,18,2.0,71.545,71.543,0,0
2019-08-20 19:00:00,19,2.0,71.95166666666667,71.8808,0,0
2019-08-20 20:00:00,20,2.0,73.75166666666668,72.0308,0,0
2019-08-20 21:00:00,21,2.0,73.62833333333333,72.1997,0,0
2019-08-20 22:00:00,22,2.0,73.80666666666667,72.5561,0,0
2019-08-20 23:00:00,23,2.0,74.19333333333334,73.0058,0,0
2019-08-21 00:00:00,0,3.0,74.36833333333334,72.9872,0,0
2019-08-21 01:00:00,1,3.0,74.34666666666666,72.9308,0,0
2019-08-21 02:00:00,2,3.0,73.97333333333334,73.15549999999999,0,0
2019-08-21 03:00:00,3,3.0,73.29333333333334,73.3811,0,0
2019-08-21 04:00:00,4,3.0,72.72833333333332,73.2494,0,0
2019-08-21 05:00:00,5,3.0,72.26,73.1183,0,0
2019-08-21 06:00:00,6,3.0,71.89666666666668,72.83689999999999,0,0
2019-08-21 07:00:00,7,3.0,71.675,72.5933,0,0
2019-08-21 08:00:00,8,3.0,71.4,72.3872,0,0
2019-08-21 09:00:00,9,3.0,71.26,72.1997,0,0
2019-08-21 10:00:00,10,3.0,71.15666666666668,72.0497,0,0
2019-08-21 11:00:00,11,3.0,71.00666666666666,71.93719999999999,0,1
2019-08-21 12:00:00,12,3.0,71.01,71.7308,1,1
2019-08-21 13:00:00,13,3.0,70.88833333333334,71.6186,1,1
2019-08-21 14:00:00,14,3.0,71.01,71.3744,1,1
2019-08-21 15:00:00,15,3.0,71.1,71.20609999999999,1,1
2019-08-21 16:00:00,16,3.0,71.50666666666667,70.9994,1,1
2019-08-21 17:00:00,17,3.0,72.28166666666668,70.9808,1,1
2019-08-21 18:00:00,18,3.0,73.18333333333334,71.0558,1,0
2019-08-21 19:00:00,19,3.0,73.205,71.1497,0,0
2019-08-21 20:00:00,20,3.0,73.31333333333333,71.3744,0,0
2019-08-21 21:00:00,21,3.0,73.61500000000001,71.5997,0,0
2019-08-21 22:00:00,22,3.0,73.955,71.7308,0,0
2019-08-21 23:00:00,23,3.0,74.48,71.8055,0,0
2019-08-22 00:00:00,0,4.0,74.82666666666667,72.03110000000001,0,0
2019-08-22 01:00:00,1,4.0,74.93333333333334,72.4622,0,0
2019-08-22 02:00:00,2,4.0,74.79333333333334,72.6308,0,0
2019-08-22 03:00:00,3,4.0,74.22166666666666,72.7436,0,0
2019-08-22 04:00:00,4,4.0,73.64000000000001,72.6494,0,0
2019-08-22 05:00:00,5,4.0,73.15333333333334,72.51830000000001,0,0
2019-08-22 06:00:00,6,4.0,72.79333333333334,72.3683,0,0
2019-08-22 07:00:00,7,4.0,72.55166666666668,72.23689999999999,0,0
2019-08-22 08:00:00,8,4.0,72.32000000000001,72.1058,0,0
2019-08-22 09:00:00,9,4.0,72.17333333333335,71.9744,0,1
2019-08-22 10:00:00,10,4.0,72.01666666666667,71.825,1,1
2019-08-22 11:00:00,11,4.0,71.80666666666667,71.6558,1,1
2019-08-22 12:00:00,12,4.0,71.57,71.5058,1,1
2019-08-22 13:00:00,13,4.0,71.43,71.3744,1,1
2019-08-22 14:00:00,14,4.0,71.4,71.2058,1,1
2019-08-22 15:00:00,15,4.0,71.73,70.9619,1,1
2019-08-22 16:00:00,16,4.0,72.62833333333333,70.81219999999999,1,1
2019-08-22 17:00:00,17,4.0,72.78500000000001,70.8494,1,1
2019-08-22 18:00:00,18,4.0,72.92000000000002,70.9436,1,0
2019-08-22 19:00:00,19,4.0,74.74333333333334,71.2058,0,0
2019-08-22 20:00:00,20,4.0,76.52166666666668,71.4308,0,0
2019-08-22 21:00:00,21,4.0,77.39833333333333,71.7311,0,0
2019-08-22 22:00:00,22,4.0,77.275,71.9555,0,0
2019-08-22 23:00:00,23,4.0,76.44666666666667,72.23689999999999,0,0
2019-08-23 00:00:00,0,5.0,76.39500000000001,72.42439999999999,0,0
2019-08-23 01:00:00,1,5.0,76.05333333333333,72.51830000000001,0,0
2019-08-23 02:00:00,2,5.0,74.87333333333335,72.6308,0,0
2019-08-23 03:00:00,3,5.0,74.075,72.6494,0,0
2019-08-23 04:00:00,4,5.0,73.27666666666667,72.63050000000001,0,0
2019-08-23 05:00:00,5,5.0,72.68333333333334,72.49969999999999,0,0
2019-08-23 06:00:00,6,5.0,72.26,72.46189999999999,0,0
2019-08-23 07:00:00,7,5.0,72.06166666666667,72.3308,0,0
2019-08-23 08:00:00,8,5.0,71.67,72.1619,0,0
2019-08-23 09:00:00,9,5.0,71.43,72.2372,0,0
2019-08-23 10:00:00,10,5.0,71.39500000000001,72.143,0,0
2019-08-23 11:00:00,11,5.0,71.2,72.0308,0,0
2019-08-23 12:00:00,12,5.0,71.07,72.0683,0,0
2019-08-23 13:00:00,13,5.0,71.0,71.9933,0,0
2019-08-23 14:00:00,14,5.0,71.02,71.91829999999999,0,0
2019-08-23 15:00:00,15,5.0,71.175,72.1433,0,0
2019-08-23 16:00:00,16,5.0,72.50166666666668,72.3308,0,0
2019-08-23 17:00:00,17,5.0,73.55166666666668,72.1433,0,0
2019-08-23 18:00:00,18,5.0,73.905,72.51830000000001,0,0
2019-08-23 19:00:00,19,5.0,73.81,72.9494,0,0
2019-08-23 20:00:00,20,5.0,73.9,73.1747,0,0
2019-08-23 21:00:00,21,5.0,74.21666666666667,73.5683,0,0
2019-08-23 22:00:00,22,5.0,74.5,73.5872,0,0
2019-08-23 23:00:00,23,5.0,74.70833333333333,73.4558,0,0
2019-08-24 00:00:00,0,6.0,74.17666666666668,73.38049999999998,0,0
2019-08-24 01:00:00,1,6.0,73.52333333333334,73.6994,0,0
2019-08-24 02:00:00,2,6.0,73.00500000000001,73.5122,0,0
2019-08-24 03:00:00,3,6.0,72.54333333333334,73.643,0,0
2019-08-24 04:00:00,4,6.0,72.24000000000001,73.3997,0,0
2019-08-24 05:00:00,5,6.0,72.03666666666666,73.1558,0,0
2019-08-24 06:00:00,6,6.0,71.76500000000001,73.1372,0,0
2019-08-24 07:00:00,7,6.0,71.73,72.9308,0,0
2019-08-24 08:00:00,8,6.0,71.64000000000001,72.7433,0,0
2019-08-24 09:00:00,9,6.0,71.4,72.5372,0,0
2019-08-24 10:00:00,10,6.0,71.4,72.4436,0,0
2019-08-24 11:00:00,11,6.0,71.27833333333334,72.143,0,0
2019-08-24 12:00:00,12,6.0,71.17,71.9933,0,0
2019-08-24 13:00:00,13,6.0,71.02,71.8247,0,0
2019-08-24 14:00:00,14,6.0,71.0,71.618,0,0
2019-08-24 15:00:00,15,6.0,71.00666666666666,71.6555,0,0
2019-08-24 16:00:00,16,6.0,71.0,71.6558,0,0
2019-08-24 17:00:00,17,6.0,71.26333333333334,71.91829999999999,0,0
2019-08-24 18:00:00,18,6.0,71.725,72.1244,0,0
2019-08-24 19:00:00,19,6.0,72.13666666666667,72.36860000000001,0,0
2019-08-24 20:00:00,20,6.0,72.60166666666667,72.5372,0,0
2019-08-24 21:00:00,21,6.0,73.3,73.0994,0,0
2019-08-24 22:00:00,22,6.0,73.98166666666667,73.3244,0,0
2019-08-24 23:00:00,23,6.0,74.56500000000001,73.493,0,0
2019-08-25 00:00:00,0,7.0,75.10666666666665,73.5116,0,0
2019-08-25 01:00:00,1,7.0,74.72833333333332,73.4747,0,0
2019-08-25 02:00:00,2,7.0,74.24833333333335,73.5872,0,0
2019-08-25 03:00:00,3,7.0,73.345,73.6994,0,0
2019-08-25 04:00:00,4,7.0,72.70333333333333,73.64359999999999,0,0
2019-08-25 05:00:00,5,7.0,72.26333333333334,73.643,0,0
2019-08-25 06:00:00,6,7.0,71.94,73.5683,0,0
2019-08-25 07:00:00,7,7.0,71.73,73.418,0,0
2019-08-25 08:00:00,8,7.0,71.405,73.2308,0,0
2019-08-25 09:00:00,9,7.0,71.26333333333334,73.0619,0,0
2019-08-25 10:00:00,10,7.0,71.22333333333334,72.8186,0,0
2019-08-25 11:00:00,11,7.0,71.03,72.68719999999999,0,0
2019-08-25 12:00:00,12,7.0,71.01333333333334,72.44300000000001,0,0
2019-08-25 13:00:00,13,7.0,71.01666666666667,72.4811,0,0
