date,hour,Number of day in a week,zone_044_temp,cerc_templogger_4,eventco2,eventtargetco2
2019-08-27 05:00:00,5,2.0,71.095,74.3183,0,0
2019-08-27 06:00:00,6,2.0,71.185,74.2622,0,0
2019-08-27 07:00:00,7,2.0,71.215,74.3561,0,0
2019-08-27 08:00:00,8,2.0,71.205,74.37469999999999,0,0
2019-08-27 09:00:00,9,2.0,71.18,74.16829999999999,0,0
2019-08-27 10:00:00,10,2.0,71.2,74.0183,0,1
2019-08-27 11:00:00,11,2.0,71.21000000000001,73.94299999999998,1,1
2019-08-27 12:00:00,12,2.0,71.19000000000001,73.7558,1,1
2019-08-27 13:00:00,13,2.0,71.2,73.643,1,1
2019-08-27 14:00:00,14,2.0,71.205,73.5308,1,1
2019-08-27 15:00:00,15,2.0,71.215,73.5497,1,1
2019-08-27 16:00:00,16,2.0,71.2,73.5122,1,1
2019-08-27 17:00:00,17,2.0,71.235,73.60579999999999,1,0
2019-08-27 18:00:00,18,2.0,71.2,73.7558,0,0
2019-08-27 19:00:00,19,2.0,71.38833333333334,73.8497,0,0
2019-08-27 20:00:00,20,2.0,72.44333333333334,73.7558,0,0
2019-08-27 21:00:00,21,2.0,73.20833333333333,74.18719999999999,0,0
2019-08-27 22:00:00,22,2.0,73.74166666666666,74.2619,0,0
2019-08-27 23:00:00,23,2.0,73.725,74.4122,0,0
2019-08-28 00:00:00,0,3.0,73.38166666666667,74.5622,0,0
2019-08-28 01:00:00,1,3.0,73.09,74.4494,0,0
2019-08-28 02:00:00,2,3.0,72.54,74.5997,0,0
2019-08-28 03:00:00,3,3.0,71.95,74.37469999999999,0,0
2019-08-28 04:00:00,4,3.0,71.38000000000001,74.1497,0,0
2019-08-28 05:00:00,5,3.0,71.11500000000001,73.9997,0,0
2019-08-28 06:00:00,6,3.0,71.185,73.9247,0,0
2019-08-28 07:00:00,7,3.0,71.18,73.6619,0,0
2019-08-28 08:00:00,8,3.0,71.215,73.60579999999999,0,0
2019-08-28 09:00:00,9,3.0,71.185,73.45609999999999,0,0
2019-08-28 10:00:00,10,3.0,71.185,73.3433,0,0
2019-08-28 11:00:00,11,3.0,71.21000000000001,73.4372,0,0
2019-08-28 12:00:00,12,3.0,71.205,73.08080000000001,0,0
2019-08-28 13:00:00,13,3.0,71.195,73.0805,0,0
2019-08-28 14:00:00,14,3.0,71.22,73.00550000000001,0,0
2019-08-28 15:00:00,15,3.0,71.185,72.98689999999999,0,0
2019-08-28 16:00:00,16,3.0,71.195,73.02439999999999,0,0
2019-08-28 17:00:00,17,3.0,71.215,72.9872,0,0
2019-08-28 18:00:00,18,3.0,71.205,73.1372,0,0
2019-08-28 19:00:00,19,3.0,71.22,73.36189999999999,0,0
2019-08-28 20:00:00,20,3.0,71.235,73.2869,0,0
2019-08-28 21:00:00,21,3.0,72.145,73.4183,0,0
2019-08-28 22:00:00,22,3.0,73.02666666666667,73.43690000000001,0,0
2019-08-28 23:00:00,23,3.0,72.54333333333334,73.4747,0,0
2019-08-29 00:00:00,0,4.0,72.06333333333333,73.32410000000002,0,0
2019-08-29 01:00:00,1,4.0,71.83166666666668,73.493,0,0
2019-08-29 02:00:00,2,4.0,71.50666666666666,73.5497,0,0
2019-08-29 03:00:00,3,4.0,71.09,73.6619,0,0
2019-08-29 04:00:00,4,4.0,71.195,73.73689999999999,0,0
2019-08-29 05:00:00,5,4.0,71.195,73.60579999999999,0,0
2019-08-29 06:00:00,6,4.0,71.2,73.4744,0,0
2019-08-29 07:00:00,7,4.0,71.21000000000001,73.3622,0,0
2019-08-29 08:00:00,8,4.0,71.185,73.19300000000001,0,0
2019-08-29 09:00:00,9,4.0,71.22,73.0994,0,0
2019-08-29 10:00:00,10,4.0,71.185,73.0805,0,0
2019-08-29 11:00:00,11,4.0,71.2,72.9122,0,1
2019-08-29 12:00:00,12,4.0,71.195,72.72409999999999,1,1
2019-08-29 13:00:00,13,4.0,71.215,72.6122,1,1
2019-08-29 14:00:00,14,4.0,71.185,72.51830000000001,1,1
2019-08-29 15:00:00,15,4.0,71.225,72.59299999999999,1,1
2019-08-29 16:00:00,16,4.0,71.19000000000001,72.49969999999999,1,1
2019-08-29 17:00:00,17,4.0,71.22,72.5372,1,0
2019-08-29 18:00:00,18,4.0,71.21000000000001,72.68719999999999,0,0
2019-08-29 19:00:00,19,4.0,71.47333333333333,72.6497,0,0
2019-08-29 20:00:00,20,4.0,72.19166666666666,72.6683,0,0
2019-08-29 21:00:00,21,4.0,73.28500000000001,72.2558,0,0
2019-08-29 22:00:00,22,4.0,74.04833333333335,72.5372,0,0
2019-08-29 23:00:00,23,4.0,73.99666666666667,72.59299999999999,0,0
2019-08-30 00:00:00,0,5.0,73.40166666666667,72.8747,0,0
2019-08-30 01:00:00,1,5.0,73.09666666666666,72.9683,0,0
2019-08-30 02:00:00,2,5.0,72.76666666666667,73.1747,0,0
2019-08-30 03:00:00,3,5.0,72.32833333333335,73.4558,0,0
2019-08-30 04:00:00,4,5.0,71.84666666666666,73.62469999999999,0,0
2019-08-30 05:00:00,5,5.0,71.45333333333333,73.6244,0,0
2019-08-30 06:00:00,6,5.0,71.075,73.3622,0,0
2019-08-30 07:00:00,7,5.0,71.21000000000001,73.4747,0,0
2019-08-30 08:00:00,8,5.0,71.19000000000001,73.5122,0,0
2019-08-30 09:00:00,9,5.0,71.2,73.4744,0,0
2019-08-30 10:00:00,10,5.0,71.205,73.2872,0,0
2019-08-30 11:00:00,11,5.0,71.195,73.1558,0,0
2019-08-30 12:00:00,12,5.0,71.21000000000001,73.08080000000001,0,1
2019-08-30 13:00:00,13,5.0,71.18,72.93110000000001,1,1
2019-08-30 14:00:00,14,5.0,71.225,72.9122,1,1
2019-08-30 15:00:00,15,5.0,71.185,72.6869,1,1
2019-08-30 16:00:00,16,5.0,71.205,72.668,1,0
2019-08-30 17:00:00,17,5.0,71.215,72.68719999999999,0,0
2019-08-30 18:00:00,18,5.0,71.22,72.9497,0,0
2019-08-30 19:00:00,19,5.0,71.275,73.2308,0,0
2019-08-30 20:00:00,20,5.0,72.01166666666667,73.5119,0,0
2019-08-30 21:00:00,21,5.0,73.17666666666668,73.8308,0,0
2019-08-30 22:00:00,22,5.0,74.31,73.8308,0,0
2019-08-30 23:00:00,23,5.0,73.99000000000001,74.14939999999999,0,0
2019-08-31 00:00:00,0,6.0,73.21333333333334,74.3558,0,0
2019-08-31 01:00:00,1,6.0,72.805,74.6183,0,0
2019-08-31 02:00:00,2,6.0,72.44000000000001,74.6558,0,0
2019-08-31 03:00:00,3,6.0,72.03,74.8433,0,0
2019-08-31 04:00:00,4,6.0,71.72,75.0497,0,0
2019-08-31 05:00:00,5,6.0,71.355,74.5808,0,0
2019-08-31 06:00:00,6,6.0,71.07833333333333,74.18719999999999,0,0
2019-08-31 07:00:00,7,6.0,70.95666666666668,74.2619,0,0
2019-08-31 08:00:00,8,6.0,70.63666666666667,74.2436,0,0
2019-08-31 09:00:00,9,6.0,70.44833333333332,74.1869,0,0
2019-08-31 10:00:00,10,6.0,70.17,74.4494,0,0
2019-08-31 11:00:00,11,6.0,70.01666666666667,74.4497,0,0
2019-08-31 12:00:00,12,6.0,69.81833333333334,74.2997,0,0
2019-08-31 13:00:00,13,6.0,69.66333333333334,74.2619,0,0
2019-08-31 14:00:00,14,6.0,69.5,74.52439999999999,0,0
2019-08-31 15:00:00,15,6.0,69.51,74.3933,0,0
2019-08-31 16:00:00,16,6.0,69.68333333333334,74.4305,0,0
2019-08-31 17:00:00,17,6.0,70.00666666666666,74.5433,0,0
2019-08-31 18:00:00,18,6.0,70.445,74.6183,0,0
2019-08-31 19:00:00,19,6.0,70.96333333333334,74.6183,0,0
2019-08-31 20:00:00,20,6.0,72.0,74.73079999999999,0,0
2019-08-31 21:00:00,21,6.0,73.435,74.6375,0,0
2019-08-31 22:00:00,22,6.0,74.36666666666666,74.8058,0,0
2019-08-31 23:00:00,23,6.0,73.98166666666667,74.7866,0,0
2019-09-01 00:00:00,0,7.0,73.40333333333334,75.1061,0,0
2019-09-01 01:00:00,1,7.0,73.0,75.2372,0,0
2019-09-01 02:00:00,2,7.0,72.69666666666667,75.3494,0,0
2019-09-01 03:00:00,3,7.0,72.19333333333334,75.7619,0,0
2019-09-01 04:00:00,4,7.0,71.82333333333334,75.7058,0,0
2019-09-01 05:00:00,5,7.0,71.66666666666667,75.3683,0,0
2019-09-01 06:00:00,6,7.0,71.5,75.2558,0,0
2019-09-01 07:00:00,7,7.0,71.11999999999999,74.9561,0,0
2019-09-01 08:00:00,8,7.0,71.185,74.8247,0,0
2019-09-01 09:00:00,9,7.0,71.19000000000001,74.6369,0,0
2019-09-01 10:00:00,10,7.0,71.19833333333334,74.6372,0,0
2019-09-01 11:00:00,11,7.0,71.19000000000001,74.4683,0,0
2019-09-01 12:00:00,12,7.0,71.22,74.3744,0,0
2019-09-01 13:00:00,13,7.0,71.2,74.2997,0,0
2019-09-01 14:00:00,14,7.0,71.185,74.3744,0,0
2019-09-01 15:00:00,15,7.0,71.21000000000001,74.4494,0,0
2019-09-01 16:00:00,16,7.0,71.205,74.6369,0,0
2019-09-01 17:00:00,17,7.0,71.205,74.5436,0,0
2019-09-01 18:00:00,18,7.0,71.22,74.7869,0,0
2019-09-01 19:00:00,19,7.0,71.45,74.8433,0,0
2019-09-01 20:00:00,20,7.0,72.175,74.9555,0,0
2019-09-01 21:00:00,21,7.0,73.37833333333334,74.9558,0,0
2019-09-01 22:00:00,22,7.0,74.32,75.1058,0,0
2019-09-01 23:00:00,23,7.0,74.03166666666668,75.0308,0,0
2019-09-02 00:00:00,0,1.0,73.41666666666667,75.06799999999998,0,0
2019-09-02 01:00:00,1,1.0,73.04333333333334,75.2372,0,0
2019-09-02 02:00:00,2,1.0,72.53833333333334,75.1808,0,0
2019-09-02 03:00:00,3,1.0,72.06500000000001,75.4619,0,0
2019-09-02 04:00:00,4,1.0,71.72,75.518,0,0
2019-09-02 05:00:00,5,1.0,71.40666666666667,75.2183,0,0
2019-09-02 06:00:00,6,1.0,71.07,75.12440000000001,0,0
2019-09-02 07:00:00,7,1.0,71.23333333333333,74.8058,0,0
2019-09-02 08:00:00,8,1.0,71.19000000000001,74.8997,0,0
2019-09-02 09:00:00,9,1.0,71.22,74.9561,0,0
2019-09-02 10:00:00,10,1.0,71.19000000000001,74.8808,0,0
2019-09-02 11:00:00,11,1.0,71.195,74.8247,0,0
2019-09-02 12:00:00,12,1.0,71.2,74.73079999999999,0,0
2019-09-02 13:00:00,13,1.0,71.19000000000001,74.67439999999999,0,0
2019-09-02 14:00:00,14,1.0,71.205,74.5805,0,0
2019-09-02 15:00:00,15,1.0,71.21000000000001,74.5994,0,0
2019-09-02 16:00:00,16,1.0,71.2,74.8622,0,0
2019-09-02 17:00:00,17,1.0,71.2,74.76830000000001,0,0
2019-09-02 18:00:00,18,1.0,71.215,74.8058,0,0
2019-09-02 19:00:00,19,1.0,71.26,74.9933,0,0
2019-09-02 20:00:00,20,1.0,71.82,75.0686,0,0
2019-09-02 21:00:00,21,1.0,72.78833333333334,75.2183,0,0
2019-09-02 22:00:00,22,1.0,73.79166666666667,75.23689999999999,0,0
2019-09-02 23:00:00,23,1.0,73.425,75.125,0,0
2019-09-03 00:00:00,0,2.0,72.90833333333333,75.33080000000001,0,0
2019-09-03 01:00:00,1,2.0,72.63000000000001,75.4247,0,0
2019-09-03 02:00:00,2,2.0,72.10166666666667,75.5555,0,0
2019-09-03 03:00:00,3,2.0,71.58333333333333,75.63049999999998,0,0
2019-09-03 04:00:00,4,2.0,71.075,75.6686,0,0
2019-09-03 05:00:00,5,2.0,71.215,75.5747,0,0
2019-09-03 06:00:00,6,2.0,71.205,75.3497,0,0
2019-09-03 07:00:00,7,2.0,71.225,75.2561,0,0
2019-09-03 08:00:00,8,2.0,71.195,75.0122,0,0
2019-09-03 09:00:00,9,2.0,71.195,74.9183,0,0
2019-09-03 10:00:00,10,2.0,71.205,74.74969999999999,0,0
2019-09-03 11:00:00,11,2.0,71.21000000000001,74.618,0,0
2019-09-03 12:00:00,12,2.0,71.195,74.5808,0,1
2019-09-03 13:00:00,13,2.0,71.185,74.6558,1,1
2019-09-03 14:00:00,14,2.0,71.21000000000001,74.5994,1,1
2019-09-03 15:00:00,15,2.0,71.205,74.5808,1,1
2019-09-03 16:00:00,16,2.0,71.195,74.5433,1,1
2019-09-03 17:00:00,17,2.0,71.225,74.69300000000001,1,1
2019-09-03 18:00:00,18,2.0,71.19000000000001,74.8061,1,0
2019-09-03 19:00:00,19,2.0,71.25,74.8994,0,0
2019-09-03 20:00:00,20,2.0,72.09166666666667,74.9933,0,0
2019-09-03 21:00:00,21,2.0,73.63666666666667,75.0686,0,0
2019-09-03 22:00:00,22,2.0,74.65333333333334,75.09495714285714,0,0
2019-09-03 23:00:00,23,2.0,75.17166666666667,75.05195,0,0
2019-09-04 00:00:00,0,3.0,73.88000000000001,75.23339,0,0
2019-09-04 01:00:00,1,3.0,73.27,75.2372,0,0
2019-09-04 02:00:00,2,3.0,72.73666666666666,75.5933,0,0
2019-09-04 03:00:00,3,3.0,72.21333333333334,75.5183,0,0
2019-09-04 04:00:00,4,3.0,71.74333333333334,75.3872,0,0
2019-09-04 05:00:00,5,3.0,71.26500000000001,75.3497,0,0
2019-09-04 06:00:00,6,3.0,71.11500000000001,75.0497,0,0
2019-09-04 07:00:00,7,3.0,71.19000000000001,74.8997,0,0
2019-09-04 08:00:00,8,3.0,71.23,74.8244,0,0
2019-09-04 09:00:00,9,3.0,71.18,74.6933,0,0
2019-09-04 10:00:00,10,3.0,71.19000000000001,74.7122,0,0
2019-09-04 11:00:00,11,3.0,71.195,74.8058,0,0
2019-09-04 12:00:00,12,3.0,71.215,74.7872,0,1
2019-09-04 13:00:00,13,3.0,71.18,74.71189999999999,1,1
2019-09-04 14:00:00,14,3.0,71.21000000000001,74.5058,1,1
2019-09-04 15:00:00,15,3.0,71.2,74.3372,1,1
2019-09-04 16:00:00,16,3.0,71.205,74.5433,1,1
2019-09-04 17:00:00,17,3.0,71.23,74.6558,1,0
2019-09-04 18:00:00,18,3.0,71.215,74.8244,0,0
2019-09-04 19:00:00,19,3.0,71.345,74.8991,0,0
